trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
16,False,"{'a': 0.002, 'e': 0.9994880436891754}",20,0,-72.15228357827876,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
17,False,"{'a': 0.002, 'e': 0.9994220556785212}",25,13,-4.96158938661303,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
18,False,"{'a': 0.002, 'e': 0.9993520699809768}",25,0,-113.87322721317344,"{0: 12, 1: 3, 2: 9, 3: 1, 4: 0}",0
19,False,"{'a': 0.002, 'e': 0.9992780868764849}",20,0,-120.82573898502078,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
20,False,"{'a': 0.002, 'e': 0.9992001066609779}",25,0,-132.63288135144748,"{0: 12, 1: 3, 2: 9, 3: 0, 4: 1}",0
21,False,"{'a': 0.002, 'e': 0.9991181296463766}",20,0,-165.75761414470813,"{0: 10, 1: 1, 2: 5, 3: 2, 4: 2}",0
22,False,"{'a': 0.002, 'e': 0.9990321561605888}",20,11,-27.962574447534482,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 0}",1
23,False,"{'a': 0.002, 'e': 0.9989421865475084}",30,0,-190.20918276351026,"{0: 15, 1: 4, 2: 8, 3: 1, 4: 2}",0
24,False,"{'a': 0.002, 'e': 0.9988482211670138}",20,0,-130.7998324237622,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
25,False,"{'a': 0.002, 'e': 0.9987502603949663}",20,0,-181.38283912571214,"{0: 8, 1: 1, 2: 7, 3: 2, 4: 2}",0
26,False,"{'a': 0.002, 'e': 0.9986483046232089}",25,0,-133.0945995871256,"{0: 14, 1: 3, 2: 4, 3: 3, 4: 1}",0
27,False,"{'a': 0.002, 'e': 0.9985423542595644}",25,0,-98.10338114643348,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
28,False,"{'a': 0.002, 'e': 0.9984324097278344}",25,0,-86.60468190224317,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
29,False,"{'a': 0.002, 'e': 0.9983184714677966}",30,0,-186.70697529324084,"{0: 17, 1: 2, 2: 6, 3: 3, 4: 2}",0
30,False,"{'a': 0.002, 'e': 0.9982005399352042}",20,0,-121.54987204169154,"{0: 8, 1: 4, 2: 7, 3: 0, 4: 1}",0
31,False,"{'a': 0.002, 'e': 0.9980786156017829}",20,0,-165.67690058759138,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
32,False,"{'a': 0.002, 'e': 0.99795269895523}",20,0,-55.27857923236694,"{0: 13, 1: 4, 2: 1, 3: 2, 4: 0}",0
33,False,"{'a': 0.002, 'e': 0.9978227904992117}",30,0,-103.10855960809687,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
34,False,"{'a': 0.002, 'e': 0.9976888907533621}",20,0,-119.44840015121261,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
35,False,"{'a': 0.002, 'e': 0.9975510002532796}",25,0,-158.48701681257927,"{0: 12, 1: 2, 2: 8, 3: 2, 4: 1}",0
36,False,"{'a': 0.002, 'e': 0.9974091195505261}",20,0,-177.01444178174216,"{0: 10, 1: 2, 2: 2, 3: 4, 4: 2}",0
37,False,"{'a': 0.002, 'e': 0.9972632492126244}",20,0,-114.94677970012094,"{0: 9, 1: 3, 2: 7, 3: 0, 4: 1}",0
38,False,"{'a': 0.002, 'e': 0.9971133898230555}",20,0,-132.30337158060053,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
39,False,"{'a': 0.002, 'e': 0.9969595419812568}",25,10,-90.22283282100791,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 2}",1
40,False,"{'a': 0.002, 'e': 0.9968017063026194}",20,0,-11.291082357492957,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
41,False,"{'a': 0.002, 'e': 0.9966398834184859}",30,0,-232.05005119250865,"{0: 16, 1: 4, 2: 5, 3: 1, 4: 4}",0
42,False,"{'a': 0.002, 'e': 0.9964740739761475}",20,0,-102.69814190792943,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
43,False,"{'a': 0.002, 'e': 0.996304278638842}",25,0,-113.07797033178088,"{0: 16, 1: 0, 2: 5, 3: 4, 4: 0}",0
44,False,"{'a': 0.002, 'e': 0.9961304980857502}",25,0,-140.43486247200826,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
45,False,"{'a': 0.002, 'e': 0.9959527330119943}",25,0,-91.61113465281201,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
46,False,"{'a': 0.002, 'e': 0.9957709841286342}",25,0,-126.55349466570325,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
47,False,"{'a': 0.002, 'e': 0.9955852521626654}",20,0,-84.69646416688249,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
48,False,"{'a': 0.002, 'e': 0.9953955378570153}",25,0,-167.0095386953025,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
49,False,"{'a': 0.002, 'e': 0.995201841970541}",30,0,-104.65029504749384,"{0: 17, 1: 7, 2: 5, 3: 0, 4: 1}",0
50,False,"{'a': 0.002, 'e': 0.9950041652780258}",20,0,-105.5231027488569,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
51,False,"{'a': 0.002, 'e': 0.994802508570176}",25,0,-100.45320628492331,"{0: 13, 1: 3, 2: 8, 3: 1, 4: 0}",0
52,False,"{'a': 0.002, 'e': 0.9945968726536185}",20,0,-98.9638141220975,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
53,False,"{'a': 0.002, 'e': 0.9943872583508965}",20,4,-24.30631409718266,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 0}",1
54,False,"{'a': 0.002, 'e': 0.9941736665004669}",20,0,-135.76426925531095,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
55,False,"{'a': 0.002, 'e': 0.9939560979566968}",20,0,-72.55149405131618,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
56,False,"{'a': 0.002, 'e': 0.9937345535898603}",20,0,-79.4784986140649,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
57,False,"{'a': 0.002, 'e': 0.9935090342861342}",25,0,-90.08924224674956,"{0: 16, 1: 1, 2: 6, 3: 2, 4: 0}",0
58,False,"{'a': 0.002, 'e': 0.9932795409475959}",30,0,-197.98331674280792,"{0: 17, 1: 3, 2: 5, 3: 2, 4: 3}",0
59,False,"{'a': 0.002, 'e': 0.993046074492218}",20,0,-143.3577835857176,"{0: 12, 1: 2, 2: 1, 3: 3, 4: 2}",0
60,False,"{'a': 0.002, 'e': 0.9928086358538663}",25,5,-124.74408875641457,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",1
61,False,"{'a': 0.002, 'e': 0.9925672259822949}",25,0,-188.52178664449704,"{0: 11, 1: 1, 2: 10, 3: 1, 4: 2}",0
62,False,"{'a': 0.002, 'e': 0.9923218458431429}",20,0,-122.0722218495606,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
63,False,"{'a': 0.002, 'e': 0.9920724964179307}",20,0,-241.3081066684519,"{0: 7, 1: 5, 2: 3, 3: 0, 4: 5}",0
64,False,"{'a': 0.002, 'e': 0.9918191787040556}",35,0,-252.11834947135534,"{0: 20, 1: 3, 2: 6, 3: 2, 4: 4}",0
65,False,"{'a': 0.002, 'e': 0.9915618937147881}",25,0,-108.44193846376052,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",1
66,False,"{'a': 0.002, 'e': 0.9913006424792677}",20,2,-122.59321420015289,"{0: 10, 1: 3, 2: 2, 3: 1, 4: 2}",1
67,False,"{'a': 0.002, 'e': 0.9910354260424993}",20,0,-52.21252302810576,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
68,False,"{'a': 0.002, 'e': 0.990766245465348}",25,0,-112.55169106152283,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
69,False,"{'a': 0.002, 'e': 0.9904931018245359}",30,0,-234.597661489075,"{0: 14, 1: 4, 2: 7, 3: 2, 4: 3}",0
70,False,"{'a': 0.002, 'e': 0.9902159962126371}",25,0,-90.50072014716123,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 0}",0
71,False,"{'a': 0.002, 'e': 0.9899349297380738}",25,0,-148.77670297398635,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 2}",0
72,False,"{'a': 0.002, 'e': 0.9896499035251115}",20,0,-107.54524772604847,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
73,False,"{'a': 0.002, 'e': 0.9893609187138546}",25,0,-76.65943548457534,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
74,False,"{'a': 0.002, 'e': 0.989067976460242}",20,0,-31.69295852455781,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
75,False,"{'a': 0.002, 'e': 0.9887710779360422}",25,0,-58.785696920187,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
76,False,"{'a': 0.002, 'e': 0.9884702243288492}",20,4,-66.16714212205719,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 1}",1
77,False,"{'a': 0.002, 'e': 0.9881654168420767}",20,0,-141.50176111266668,"{0: 8, 1: 0, 2: 9, 3: 3, 4: 0}",0
78,False,"{'a': 0.002, 'e': 0.9878566566949545}",20,0,-95.76200767683727,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
79,False,"{'a': 0.002, 'e': 0.9875439451225226}",30,0,-123.58508506191656,"{0: 18, 1: 2, 2: 9, 3: 0, 4: 1}",0
80,False,"{'a': 0.002, 'e': 0.9872272833756269}",20,0,-194.39365047397786,"{0: 7, 1: 2, 2: 7, 3: 2, 4: 2}",0
81,False,"{'a': 0.002, 'e': 0.986906672720914}",20,0,-61.78426827116787,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
82,False,"{'a': 0.002, 'e': 0.9865821144408262}",20,0,-71.2396776966404,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
83,False,"{'a': 0.002, 'e': 0.986253609833596}",20,0,-110.81942755221158,"{0: 8, 1: 5, 2: 4, 3: 3, 4: 0}",0
84,False,"{'a': 0.002, 'e': 0.9859211602132415}",30,0,-90.05913455815514,"{0: 18, 1: 8, 2: 3, 3: 0, 4: 1}",0
85,False,"{'a': 0.002, 'e': 0.9855847669095608}",20,0,-112.3061840964765,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
86,False,"{'a': 0.002, 'e': 0.9852444312681263}",25,8,-54.59124679045793,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 0}",1
87,False,"{'a': 0.002, 'e': 0.9849001546502806}",25,0,-53.392278275921775,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
88,False,"{'a': 0.002, 'e': 0.9845519384331295}",20,0,-74.27311009758269,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
89,False,"{'a': 0.002, 'e': 0.9841997840095373}",25,7,-105.15257571503004,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 2}",1
90,False,"{'a': 0.002, 'e': 0.9838436927881214}",20,0,-152.08942552550704,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
91,False,"{'a': 0.002, 'e': 0.9834836661932461}",20,0,-69.73715304841453,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
92,False,"{'a': 0.002, 'e': 0.9831197056650174}",30,0,-82.18516944430347,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
93,False,"{'a': 0.002, 'e': 0.9827518126592768}",20,0,-30.55311839177878,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
94,False,"{'a': 0.002, 'e': 0.9823799886475959}",20,0,-11.937641768621742,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
95,False,"{'a': 0.002, 'e': 0.9820042351172703}",20,0,-105.47735918032066,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
96,False,"{'a': 0.002, 'e': 0.9816245535713135}",35,0,-248.12380249789902,"{0: 16, 1: 6, 2: 8, 3: 2, 4: 3}",0
97,False,"{'a': 0.002, 'e': 0.9812409455284513}",25,0,-106.08076130271182,"{0: 13, 1: 6, 2: 5, 3: 0, 4: 1}",0
98,False,"{'a': 0.002, 'e': 0.9808534125231153}",30,0,-14.065903885501156,"{0: 24, 1: 3, 2: 3, 3: 0, 4: 0}",0
99,False,"{'a': 0.002, 'e': 0.9804619561054371}",30,0,-179.32592446978055,"{0: 18, 1: 3, 2: 5, 3: 1, 4: 3}",0
100,False,"{'a': 0.002, 'e': 0.9800665778412416}",25,0,-147.09657929135344,"{0: 13, 1: 6, 2: 3, 3: 1, 4: 2}",0
101,False,"{'a': 0.002, 'e': 0.9796672793120416}",20,0,-115.32700136537991,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
102,False,"{'a': 0.002, 'e': 0.9792640621150305}",25,0,-117.84724497322146,"{0: 17, 1: 0, 2: 4, 3: 3, 4: 1}",0
103,False,"{'a': 0.002, 'e': 0.9788569278630767}",20,0,-106.70253817840313,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
104,False,"{'a': 0.002, 'e': 0.9784458781847165}",20,0,-114.55989070071311,"{0: 11, 1: 5, 2: 2, 3: 0, 4: 2}",0
105,False,"{'a': 0.002, 'e': 0.9780309147241483}",20,0,-141.86948006576372,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
106,False,"{'a': 0.002, 'e': 0.9776120391412251}",20,0,-50.49460760863284,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
107,False,"{'a': 0.002, 'e': 0.9771892531114489}",20,0,-186.9642714259742,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 4}",0
108,False,"{'a': 0.002, 'e': 0.9767625583259631}",25,0,-205.24467604180592,"{0: 12, 1: 5, 2: 4, 3: 0, 4: 4}",0
109,False,"{'a': 0.002, 'e': 0.9763319564915464}",30,11,-71.4723364642877,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 1}",1
110,False,"{'a': 0.002, 'e': 0.9758974493306055}",30,0,-198.18565944869306,"{0: 19, 1: 1, 2: 5, 3: 2, 4: 3}",0
111,False,"{'a': 0.002, 'e': 0.9754590385811684}",25,7,-74.02515626710132,"{0: 10, 1: 4, 2: 3, 3: 0, 4: 1}",1
112,False,"{'a': 0.002, 'e': 0.9750167259968777}",30,0,-189.28928813594038,"{0: 15, 1: 5, 2: 6, 3: 2, 4: 2}",0
113,False,"{'a': 0.002, 'e': 0.974570513346983}",20,0,-61.63654956429362,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
114,False,"{'a': 0.002, 'e': 0.9741204024163344}",20,0,-37.88034337658134,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
115,False,"{'a': 0.002, 'e': 0.9736663950053749}",25,0,-120.12678741992886,"{0: 13, 1: 3, 2: 6, 3: 3, 4: 0}",0
116,False,"{'a': 0.002, 'e': 0.9732084929301336}",20,0,-60.799706007496944,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
117,False,"{'a': 0.002, 'e': 0.9727466980222181}",25,0,-145.4262309221945,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
118,False,"{'a': 0.002, 'e': 0.9722810121288076}",25,0,-226.6970374255819,"{0: 10, 1: 1, 2: 10, 3: 1, 4: 3}",0
119,False,"{'a': 0.002, 'e': 0.971811437112645}",20,0,-26.541875029102343,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
120,False,"{'a': 0.002, 'e': 0.9713379748520297}",20,0,-75.43729474277497,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
121,False,"{'a': 0.002, 'e': 0.97086062724081}",20,0,-194.16026863394202,"{0: 7, 1: 4, 2: 6, 3: 0, 4: 3}",0
122,False,"{'a': 0.002, 'e': 0.9703793961883759}",25,0,-109.85992790090354,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
123,False,"{'a': 0.002, 'e': 0.9698942836196508}",20,0,-54.53137489364034,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
124,False,"{'a': 0.002, 'e': 0.9694052914750845}",30,0,-84.26482097432395,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
125,False,"{'a': 0.002, 'e': 0.9689124217106447}",25,0,-117.7580154112306,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
126,False,"{'a': 0.002, 'e': 0.9684156762978101}",25,10,-188.87623770626647,"{0: 6, 1: 3, 2: 2, 3: 0, 4: 4}",1
127,False,"{'a': 0.002, 'e': 0.9679150572235615}",20,0,-52.04511864311848,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
128,False,"{'a': 0.002, 'e': 0.9674105664903746}",25,7,-103.8997666339535,"{0: 8, 1: 4, 2: 4, 3: 1, 4: 1}",1
129,False,"{'a': 0.002, 'e': 0.9669022061162115}",25,9,-53.88523858132849,"{0: 11, 1: 3, 2: 1, 3: 0, 4: 1}",1
130,False,"{'a': 0.002, 'e': 0.9663899781345132}",25,0,-157.47112613717488,"{0: 12, 1: 1, 2: 9, 3: 2, 4: 1}",0
131,False,"{'a': 0.002, 'e': 0.9658738845941909}",35,0,-110.7086839538936,"{0: 24, 1: 2, 2: 8, 3: 0, 4: 1}",0
132,False,"{'a': 0.002, 'e': 0.965353927559618}",25,0,-110.8674163090717,"{0: 15, 1: 5, 2: 2, 3: 2, 4: 1}",0
133,False,"{'a': 0.002, 'e': 0.9648301091106221}",25,0,-116.94518980999628,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
134,False,"{'a': 0.002, 'e': 0.9643024313424761}",30,0,-96.65019252142456,"{0: 21, 1: 0, 2: 8, 3: 0, 4: 1}",0
135,False,"{'a': 0.002, 'e': 0.9637708963658905}",20,8,-50.4141840424754,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
136,False,"{'a': 0.002, 'e': 0.9632355063070045}",20,0,-58.080939882063554,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
137,False,"{'a': 0.002, 'e': 0.9626962633073776}",30,0,-142.73313466296887,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
138,False,"{'a': 0.002, 'e': 0.9621531695239809}",25,0,-119.77811706473672,"{0: 13, 1: 3, 2: 8, 3: 0, 4: 1}",0
139,False,"{'a': 0.002, 'e': 0.9616062271291891}",30,0,-305.7583677304764,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 6}",0
140,False,"{'a': 0.002, 'e': 0.9610554383107709}",20,0,-130.62884835090958,"{0: 10, 1: 5, 2: 2, 3: 1, 4: 2}",0
141,False,"{'a': 0.002, 'e': 0.9605008052718809}",25,0,-165.3443211918618,"{0: 14, 1: 3, 2: 4, 3: 2, 4: 2}",0
142,False,"{'a': 0.002, 'e': 0.9599423302310505}",20,0,-7.03253028694304,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
143,False,"{'a': 0.002, 'e': 0.959380015422179}",30,0,-165.67763867105805,"{0: 20, 1: 3, 2: 3, 3: 1, 4: 3}",0
144,False,"{'a': 0.002, 'e': 0.9588138630945251}",20,0,-27.13032351622069,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
145,False,"{'a': 0.002, 'e': 0.9582438755126972}",25,0,-114.57192454782452,"{0: 20, 1: 0, 2: 0, 3: 3, 4: 2}",0
146,False,"{'a': 0.002, 'e': 0.9576700549566448}",20,0,-111.3359883561381,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
147,False,"{'a': 0.002, 'e': 0.9570924037216496}",20,0,-94.29661350188644,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
148,False,"{'a': 0.002, 'e': 0.9565109241183156}",20,0,-19.10791342614227,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
149,False,"{'a': 0.002, 'e': 0.9559256184725605}",20,0,-188.41888403955755,"{0: 10, 1: 4, 2: 2, 3: 0, 4: 4}",0
150,False,"{'a': 0.002, 'e': 0.955336489125606}",20,0,-96.31185021203666,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0
151,False,"{'a': 0.002, 'e': 0.9547435384339689}",20,0,-90.46352551802117,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
152,False,"{'a': 0.002, 'e': 0.9541467687694509}",20,0,-170.7347285299186,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 3}",0
153,False,"{'a': 0.002, 'e': 0.9535461825191301}",35,0,-164.96956546287512,"{0: 16, 1: 3, 2: 15, 3: 1, 4: 0}",0
154,False,"{'a': 0.002, 'e': 0.9529417820853506}",20,0,-25.28893850215187,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
155,False,"{'a': 0.002, 'e': 0.9523335698857134}",20,0,-98.22186587844472,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
156,False,"{'a': 0.002, 'e': 0.9517215483530664}",20,0,-55.36626582405146,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
157,False,"{'a': 0.002, 'e': 0.951105719935495}",25,0,-205.26473509527818,"{0: 12, 1: 3, 2: 6, 3: 1, 4: 3}",0
158,False,"{'a': 0.002, 'e': 0.9504860870963119}",30,0,-99.08456766809634,"{0: 19, 1: 5, 2: 5, 3: 0, 4: 1}",0
159,False,"{'a': 0.002, 'e': 0.9498626523140478}",20,1,-28.399413734391565,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 0}",1
160,False,"{'a': 0.002, 'e': 0.9492354180824408}",20,0,-153.75926122073938,"{0: 9, 1: 3, 2: 5, 3: 1, 4: 2}",0
161,False,"{'a': 0.002, 'e': 0.9486043869104273}",20,0,-102.94474355091717,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
162,False,"{'a': 0.002, 'e': 0.9479695613221308}",30,0,-151.37085756545508,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 2}",0
163,False,"{'a': 0.002, 'e': 0.9473309438568531}",25,0,-88.5393872310692,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
164,False,"{'a': 0.002, 'e': 0.9466885370690631}",20,0,-63.42739832392313,"{0: 12, 1: 6, 2: 1, 3: 0, 4: 1}",0
165,False,"{'a': 0.002, 'e': 0.946042343528387}",20,0,-118.89849851442618,"{0: 9, 1: 3, 2: 7, 3: 0, 4: 1}",0
166,False,"{'a': 0.002, 'e': 0.9453923658195982}",25,0,-50.89822988647211,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
167,False,"{'a': 0.002, 'e': 0.9447386065426066}",25,16,-37.58096723816239,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
168,False,"{'a': 0.002, 'e': 0.9440810683124485}",25,0,-165.04655768848187,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
169,False,"{'a': 0.002, 'e': 0.9434197537592759}",20,0,-102.33209821926194,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
170,False,"{'a': 0.002, 'e': 0.9427546655283462}",20,0,-46.09293862828159,"{0: 14, 1: 5, 2: 0, 3: 0, 4: 1}",0
171,False,"{'a': 0.002, 'e': 0.9420858062800114}",25,0,-61.43886118776605,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
172,False,"{'a': 0.002, 'e': 0.9414131786897075}",20,0,-171.01928182603052,"{0: 8, 1: 3, 2: 6, 3: 1, 4: 2}",0
173,False,"{'a': 0.002, 'e': 0.9407367854479443}",20,0,-167.20930424882636,"{0: 9, 1: 3, 2: 3, 3: 3, 4: 2}",0
174,False,"{'a': 0.002, 'e': 0.9400566292602934}",20,0,-92.44452474008452,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
175,False,"{'a': 0.002, 'e': 0.9393727128473789}",25,0,-195.20374705211154,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 4}",0
176,False,"{'a': 0.002, 'e': 0.9386850389448655}",20,13,4.828196307419458,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.002, 'e': 0.937993610303448}",25,0,-94.6624404501588,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 2}",0
178,False,"{'a': 0.002, 'e': 0.9372984296888399}",25,0,-165.26137523474554,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
179,False,"{'a': 0.002, 'e': 0.9365994998817627}",20,0,-62.820566875981186,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
180,False,"{'a': 0.002, 'e': 0.9358968236779348}",30,0,-196.0244933259396,"{0: 17, 1: 6, 2: 3, 3: 0, 4: 4}",0
181,False,"{'a': 0.002, 'e': 0.9351904038880602}",20,0,-158.98089703977757,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
182,False,"{'a': 0.002, 'e': 0.9344802433378168}",30,0,-150.80132250937518,"{0: 14, 1: 7, 2: 7, 3: 1, 4: 1}",0
183,False,"{'a': 0.002, 'e': 0.933766344867846}",20,0,-54.46372658385613,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
