trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
53,False,"{'a': 0.1, 'e': 0.7349999999999998}",20,0,-7.5680866795,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
54,False,"{'a': 0.1, 'e': 0.7299999999999998}",20,0,-83.6897300988,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",1
55,False,"{'a': 0.1, 'e': 0.7249999999999998}",25,7,-130.2572271447,"{0: 10, 1: 2, 2: 2, 3: 2, 4: 2}",1
56,False,"{'a': 0.1, 'e': 0.7199999999999998}",25,0,-29.5676786546,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",1
57,False,"{'a': 0.1, 'e': 0.7149999999999997}",25,0,-11.5656756861,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",1
58,False,"{'a': 0.1, 'e': 0.7099999999999997}",25,0,-121.9736447328,"{0: 17, 1: 3, 2: 1, 3: 2, 4: 2}",1
59,False,"{'a': 0.1, 'e': 0.7049999999999997}",25,0,-83.6023738844,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",1
60,False,"{'a': 0.1, 'e': 0.6999999999999997}",30,0,-49.1908390775,"{0: 22, 1: 1, 2: 6, 3: 1, 4: 0}",1
61,False,"{'a': 0.1, 'e': 0.6949999999999997}",25,16,-1.6931112334,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
62,False,"{'a': 0.1, 'e': 0.6899999999999997}",25,16,1.015615475,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
63,False,"{'a': 0.1, 'e': 0.6849999999999997}",20,0,-57.6774575746,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
64,False,"{'a': 0.1, 'e': 0.6799999999999997}",20,0,-46.8165708357,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
65,False,"{'a': 0.1, 'e': 0.6749999999999997}",20,0,-91.0208699656,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 2}",1
66,False,"{'a': 0.1, 'e': 0.6699999999999997}",20,0,-53.6807527407,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",1
67,False,"{'a': 0.1, 'e': 0.6649999999999997}",20,14,4.7184138755,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.1, 'e': 0.6599999999999997}",25,1,-98.0660947526,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 2}",1
69,False,"{'a': 0.1, 'e': 0.6549999999999997}",20,0,-84.58463613,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",1
70,False,"{'a': 0.1, 'e': 0.6499999999999997}",25,0,-81.9957277707,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",1
71,False,"{'a': 0.1, 'e': 0.6449999999999997}",20,0,-86.1127927298,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",1
72,False,"{'a': 0.1, 'e': 0.6399999999999997}",20,0,-57.2807143051,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",1
73,False,"{'a': 0.1, 'e': 0.6349999999999997}",20,11,-30.4364975727,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
74,False,"{'a': 0.1, 'e': 0.6299999999999997}",25,12,-37.1525173092,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
75,False,"{'a': 0.1, 'e': 0.6249999999999997}",20,13,-5.3512236299,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
76,False,"{'a': 0.1, 'e': 0.6199999999999997}",20,0,-36.1978754195,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
77,False,"{'a': 0.1, 'e': 0.6149999999999997}",25,10,-74.0300143291,"{0: 9, 1: 2, 2: 2, 3: 1, 4: 1}",1
78,False,"{'a': 0.1, 'e': 0.6099999999999997}",20,0,-70.7564325526,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",1
79,False,"{'a': 0.1, 'e': 0.6049999999999996}",30,0,-175.851908782,"{0: 21, 1: 3, 2: 1, 3: 1, 4: 4}",1
80,False,"{'a': 0.1, 'e': 0.5999999999999996}",25,13,-29.7570976719,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
81,False,"{'a': 0.1, 'e': 0.5949999999999996}",35,16,21.9245053996,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
82,False,"{'a': 0.1, 'e': 0.5899999999999996}",20,5,-16.2423184502,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
83,False,"{'a': 0.1, 'e': 0.5849999999999996}",20,6,3.4210459327,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
84,False,"{'a': 0.1, 'e': 0.5799999999999996}",20,12,-11.0035869257,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
85,False,"{'a': 0.1, 'e': 0.5749999999999996}",20,0,-145.7624682427,"{0: 13, 1: 1, 2: 1, 3: 3, 4: 2}",1
86,False,"{'a': 0.1, 'e': 0.5699999999999996}",20,16,5.6592776661,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,False,"{'a': 0.1, 'e': 0.5649999999999996}",20,0,-92.3500496597,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 3}",1
88,False,"{'a': 0.1, 'e': 0.5599999999999996}",25,0,-69.928682499,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",1
89,False,"{'a': 0.1, 'e': 0.5549999999999996}",20,16,3.7950469369,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.1, 'e': 0.5499999999999996}",25,0,-159.5040029158,"{0: 17, 1: 4, 2: 0, 3: 0, 4: 4}",1
91,False,"{'a': 0.1, 'e': 0.5449999999999996}",25,0,-122.481976455,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",1
92,False,"{'a': 0.1, 'e': 0.5399999999999996}",30,18,-63.2792163572,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 1}",1
93,False,"{'a': 0.1, 'e': 0.5349999999999996}",20,6,-6.1549544917,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
94,False,"{'a': 0.1, 'e': 0.5299999999999996}",25,3,-64.4603223974,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 2}",1
95,False,"{'a': 0.1, 'e': 0.5249999999999996}",25,0,-161.8440745685,"{0: 16, 1: 3, 2: 1, 3: 2, 4: 3}",1
96,False,"{'a': 0.1, 'e': 0.5199999999999996}",35,12,-52.6340769776,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 0}",1
97,False,"{'a': 0.1, 'e': 0.5149999999999996}",35,18,-15.1201680902,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
98,False,"{'a': 0.1, 'e': 0.5099999999999996}",25,10,-29.7848206373,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 0}",1
99,False,"{'a': 0.1, 'e': 0.5049999999999996}",25,0,-83.91757338,"{0: 15, 1: 6, 2: 2, 3: 1, 4: 1}",1
100,False,"{'a': 0.1, 'e': 0.49999999999999956}",25,2,-97.7545403612,"{0: 15, 1: 2, 2: 3, 3: 2, 4: 1}",1
101,False,"{'a': 0.1, 'e': 0.49499999999999955}",35,0,-81.8843326489,"{0: 28, 1: 3, 2: 2, 3: 0, 4: 2}",1
102,False,"{'a': 0.1, 'e': 0.48999999999999955}",35,17,-3.391526168,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
103,False,"{'a': 0.1, 'e': 0.48499999999999954}",20,13,-0.9753062487,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
104,False,"{'a': 0.1, 'e': 0.47999999999999954}",20,3,-12.7167077824,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
105,False,"{'a': 0.1, 'e': 0.47499999999999953}",25,0,12.9240155892,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",1
106,False,"{'a': 0.1, 'e': 0.46999999999999953}",20,0,-70.4679393187,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",1
107,False,"{'a': 0.1, 'e': 0.4649999999999995}",20,13,13.6044844328,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.1, 'e': 0.4599999999999995}",25,0,-100.5531547501,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",1
109,False,"{'a': 0.1, 'e': 0.4549999999999995}",25,0,-9.940523787,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",1
110,False,"{'a': 0.1, 'e': 0.4499999999999995}",25,0,-64.5270724005,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",1
111,False,"{'a': 0.1, 'e': 0.4449999999999995}",20,9,-86.9951920886,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 2}",1
112,False,"{'a': 0.1, 'e': 0.4399999999999995}",20,9,-35.8841718935,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
113,False,"{'a': 0.1, 'e': 0.4349999999999995}",25,1,-134.7792368229,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 2}",1
114,False,"{'a': 0.1, 'e': 0.4299999999999995}",20,0,-13.0051316953,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
115,False,"{'a': 0.1, 'e': 0.4249999999999995}",25,0,-21.8904501192,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",1
116,False,"{'a': 0.1, 'e': 0.4199999999999995}",20,0,7.6620118216,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
117,False,"{'a': 0.1, 'e': 0.4149999999999995}",30,10,-9.9733226006,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",1
118,False,"{'a': 0.1, 'e': 0.4099999999999995}",20,15,-13.5803444342,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
119,False,"{'a': 0.1, 'e': 0.40499999999999947}",30,8,-38.6324511158,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 1}",1
120,False,"{'a': 0.1, 'e': 0.39999999999999947}",20,4,-61.7875082366,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 1}",1
121,False,"{'a': 0.1, 'e': 0.39499999999999946}",25,14,-86.9253258445,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 2}",1
122,False,"{'a': 0.1, 'e': 0.38999999999999946}",20,10,-63.4254424123,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
123,False,"{'a': 0.1, 'e': 0.38499999999999945}",25,11,-29.1116630825,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
124,False,"{'a': 0.1, 'e': 0.37999999999999945}",25,2,31.7718109643,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.1, 'e': 0.37499999999999944}",20,12,-53.0067792046,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
126,False,"{'a': 0.1, 'e': 0.36999999999999944}",25,15,-12.6603984304,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
127,False,"{'a': 0.1, 'e': 0.36499999999999944}",20,15,-13.0763850408,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
128,False,"{'a': 0.1, 'e': 0.35999999999999943}",30,15,-84.7991308315,"{0: 9, 1: 0, 2: 4, 3: 1, 4: 1}",1
129,False,"{'a': 0.1, 'e': 0.3549999999999994}",20,7,-0.9815039101,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
130,False,"{'a': 0.1, 'e': 0.3499999999999994}",20,5,-83.4829778772,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 2}",1
131,False,"{'a': 0.1, 'e': 0.3449999999999994}",25,0,-59.9134564389,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",1
132,False,"{'a': 0.1, 'e': 0.3399999999999994}",20,8,-22.9628574953,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
133,False,"{'a': 0.1, 'e': 0.3349999999999994}",20,0,-33.8843777467,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",1
134,False,"{'a': 0.1, 'e': 0.3299999999999994}",25,20,10.2736619413,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.1, 'e': 0.3249999999999994}",30,12,24.3011259787,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
136,False,"{'a': 0.1, 'e': 0.3199999999999994}",20,13,13.1690465057,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.1, 'e': 0.3149999999999994}",20,3,-29.153045331,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
138,False,"{'a': 0.1, 'e': 0.3099999999999994}",25,7,-37.8029956668,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 1}",1
139,False,"{'a': 0.1, 'e': 0.3049999999999994}",30,0,-73.5305969468,"{0: 25, 1: 0, 2: 3, 3: 0, 4: 2}",1
140,False,"{'a': 0.1, 'e': 0.2999999999999994}",20,2,15.51848959,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.1, 'e': 0.2949999999999994}",20,2,-4.9416574931,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
142,False,"{'a': 0.1, 'e': 0.28999999999999937}",20,13,12.2819227073,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.1, 'e': 0.28499999999999936}",20,2,-30.3563791626,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
144,False,"{'a': 0.1, 'e': 0.27999999999999936}",25,15,0.676477479,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
145,False,"{'a': 0.1, 'e': 0.27499999999999936}",20,12,-25.098871004,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
146,False,"{'a': 0.1, 'e': 0.26999999999999935}",30,5,-13.2213800573,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",1
147,False,"{'a': 0.1, 'e': 0.26499999999999935}",20,0,-15.8264992576,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
148,False,"{'a': 0.1, 'e': 0.25999999999999934}",20,0,-13.4705462013,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",1
149,False,"{'a': 0.1, 'e': 0.25499999999999934}",25,13,-55.3402817298,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
150,False,"{'a': 0.1, 'e': 0.24999999999999933}",20,0,-53.2277685506,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",1
151,False,"{'a': 0.1, 'e': 0.24499999999999933}",25,14,-46.6692093308,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
152,False,"{'a': 0.1, 'e': 0.23999999999999932}",25,20,7.6679961596,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.1, 'e': 0.23499999999999932}",20,0,3.9455663406,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
154,False,"{'a': 0.1, 'e': 0.22999999999999932}",30,16,-115.3580435497,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 2}",1
155,False,"{'a': 0.1, 'e': 0.2249999999999993}",30,21,-23.7955186708,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
156,False,"{'a': 0.1, 'e': 0.2199999999999993}",20,6,9.7981178467,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.1, 'e': 0.2149999999999993}",25,9,24.8475023486,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.1, 'e': 0.2099999999999993}",20,7,12.2552664461,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
159,False,"{'a': 0.1, 'e': 0.2049999999999993}",20,16,7.5278691594,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.1, 'e': 0.1999999999999993}",25,12,-19.0945381291,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
161,False,"{'a': 0.1, 'e': 0.19499999999999929}",25,4,1.9222440572,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
162,False,"{'a': 0.1, 'e': 0.18999999999999928}",30,13,13.8558909726,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
163,False,"{'a': 0.1, 'e': 0.18499999999999928}",25,11,-8.9423128293,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
164,False,"{'a': 0.1, 'e': 0.17999999999999927}",20,8,24.4202993444,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.1, 'e': 0.17499999999999927}",25,8,5.5145990043,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
166,False,"{'a': 0.1, 'e': 0.16999999999999926}",25,7,10.295904177,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
167,False,"{'a': 0.1, 'e': 0.16499999999999926}",35,21,16.4921740354,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.1, 'e': 0.15999999999999925}",25,14,15.4689091375,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.1, 'e': 0.15499999999999925}",20,11,-4.918573732,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
170,False,"{'a': 0.1, 'e': 0.14999999999999925}",20,0,20.9318453813,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
171,False,"{'a': 0.1, 'e': 0.14499999999999924}",20,3,19.5497118214,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.1, 'e': 0.13999999999999924}",20,8,9.9898810647,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
173,False,"{'a': 0.1, 'e': 0.13499999999999923}",25,3,25.239644229,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.1, 'e': 0.12999999999999923}",20,14,11.7416458199,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.1, 'e': 0.12499999999999922}",20,4,16.7291640978,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.1, 'e': 0.11999999999999922}",25,18,-26.6516745001,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
177,False,"{'a': 0.1, 'e': 0.11499999999999921}",25,15,16.6225493133,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.1, 'e': 0.10999999999999921}",30,15,7.5881016006,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
179,False,"{'a': 0.1, 'e': 0.1049999999999992}",30,21,15.2871874012,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.1, 'e': 0.0999999999999992}",20,9,-2.056346832,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
181,False,"{'a': 0.1, 'e': 0.0949999999999992}",25,6,14.976286026,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
182,False,"{'a': 0.1, 'e': 0.08999999999999919}",20,0,25.2273782887,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.1, 'e': 0.08499999999999919}",20,8,17.8715715059,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.1, 'e': 0.07999999999999918}",20,6,19.1625067461,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 0.1, 'e': 0.07499999999999918}",25,13,-0.7791785177,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
186,False,"{'a': 0.1, 'e': 0.06999999999999917}",25,13,-3.6522083253,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
187,False,"{'a': 0.1, 'e': 0.06499999999999917}",25,8,7.1326751076,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
