trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
105,False,"{'a': 0.001, 'e': 0.9003245225862656}",20,0,-168.35196502437788,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
106,False,"{'a': 0.001, 'e': 0.899424648075924}",20,0,-102.93720072007383,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
107,False,"{'a': 0.001, 'e': 0.8985256729903055}",30,0,-201.09491517176863,"{0: 15, 1: 5, 2: 7, 3: 0, 4: 3}",0
108,False,"{'a': 0.001, 'e': 0.8976275964304349}",25,0,-64.89938678590431,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
109,False,"{'a': 0.001, 'e': 0.8967304174982355}",20,0,-67.83601042707441,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
110,False,"{'a': 0.001, 'e': 0.8958341352965282}",20,0,-26.776546372035753,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
111,False,"{'a': 0.001, 'e': 0.894938748929031}",25,0,-63.435289593630294,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
112,False,"{'a': 0.001, 'e': 0.8940442575003572}",25,0,-204.49863607285005,"{0: 12, 1: 2, 2: 7, 3: 1, 4: 3}",0
113,False,"{'a': 0.001, 'e': 0.8931506601160155}",25,0,-48.48064201910381,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
114,False,"{'a': 0.001, 'e': 0.8922579558824083}",20,0,-105.9359949053306,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 3}",0
115,False,"{'a': 0.001, 'e': 0.8913661439068313}",20,0,-28.374734147390882,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
116,False,"{'a': 0.001, 'e': 0.8904752232974726}",25,0,-176.29742725308765,"{0: 15, 1: 5, 2: 1, 3: 0, 4: 4}",0
117,False,"{'a': 0.001, 'e': 0.8895851931634113}",25,0,-114.30159820143356,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
118,False,"{'a': 0.001, 'e': 0.8886960526146174}",20,0,-128.90035458832045,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
119,False,"{'a': 0.001, 'e': 0.8878078007619501}",35,0,-167.2763804706197,"{0: 19, 1: 6, 2: 8, 3: 0, 4: 2}",0
120,False,"{'a': 0.001, 'e': 0.8869204367171575}",20,0,-91.87576027649921,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
121,False,"{'a': 0.001, 'e': 0.8860339595928756}",20,0,-85.55271168654207,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
122,False,"{'a': 0.001, 'e': 0.8851483685026271}",20,0,-83.78081181563297,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
123,False,"{'a': 0.001, 'e': 0.8842636625608209}",25,0,-125.21376519247318,"{0: 12, 1: 6, 2: 5, 3: 1, 4: 1}",0
124,False,"{'a': 0.001, 'e': 0.8833798408827509}",20,0,-65.8531455026277,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
125,False,"{'a': 0.001, 'e': 0.8824969025845955}",20,3,-78.12869643922852,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 1}",1
126,False,"{'a': 0.001, 'e': 0.8816148467834161}",25,0,-110.37004549958247,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
127,False,"{'a': 0.001, 'e': 0.880733672597157}",20,0,-132.51338004443576,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
128,False,"{'a': 0.001, 'e': 0.8798533791446438}",20,0,-36.583197843719645,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
129,False,"{'a': 0.001, 'e': 0.8789739655455832}",20,15,9.359913662139995,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.001, 'e': 0.8780954309205613}",20,0,-108.59224163287081,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
131,False,"{'a': 0.001, 'e': 0.8772177743910435}",25,0,-208.27857898218625,"{0: 11, 1: 4, 2: 6, 3: 1, 4: 3}",0
132,False,"{'a': 0.001, 'e': 0.8763409950793732}",25,0,-130.70959193817637,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
133,False,"{'a': 0.001, 'e': 0.8754650921087711}",20,0,-38.90535786504645,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
134,False,"{'a': 0.001, 'e': 0.874590064603334}",30,0,-167.67345361619817,"{0: 20, 1: 2, 2: 4, 3: 1, 4: 3}",0
135,False,"{'a': 0.001, 'e': 0.8737159116880344}",20,0,-75.74862634995247,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
136,False,"{'a': 0.001, 'e': 0.8728426324887193}",35,1,-164.32887398852992,"{0: 22, 1: 2, 2: 6, 3: 2, 4: 2}",1
137,False,"{'a': 0.001, 'e': 0.8719702261321094}",25,0,-95.84475903786372,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
138,False,"{'a': 0.001, 'e': 0.8710986917457983}",25,0,-158.09492686330617,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
139,False,"{'a': 0.001, 'e': 0.8702280284582515}",20,0,-96.4653166566662,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
140,False,"{'a': 0.001, 'e': 0.8693582353988059}",25,0,-193.67943886524418,"{0: 12, 1: 3, 2: 5, 3: 3, 4: 2}",0
141,False,"{'a': 0.001, 'e': 0.8684893116976679}",30,0,-141.67764408085657,"{0: 20, 1: 0, 2: 7, 3: 1, 4: 2}",0
142,False,"{'a': 0.001, 'e': 0.867621256485914}",30,0,-55.27164591764634,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
143,False,"{'a': 0.001, 'e': 0.8667540688954889}",20,0,-128.05027438128565,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
144,False,"{'a': 0.001, 'e': 0.865887748059205}",20,0,-68.80805445834304,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
145,False,"{'a': 0.001, 'e': 0.8650222931107413}",20,0,-88.81238725320276,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
146,False,"{'a': 0.001, 'e': 0.8641577031846428}",30,0,-60.84940697831849,"{0: 22, 1: 4, 2: 3, 3: 0, 4: 1}",0
147,False,"{'a': 0.001, 'e': 0.8632939774163194}",20,0,-97.83746595597137,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
148,False,"{'a': 0.001, 'e': 0.8624311149420455}",25,14,-31.557780728714246,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
149,False,"{'a': 0.001, 'e': 0.8615691148989583}",25,16,-6.056436769123833,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
150,False,"{'a': 0.001, 'e': 0.8607079764250578}",25,0,-103.06348911779808,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
151,False,"{'a': 0.001, 'e': 0.8598476986592055}",20,0,-53.812517835414965,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
152,False,"{'a': 0.001, 'e': 0.8589882807411234}",35,9,-131.77022824769213,"{0: 14, 1: 4, 2: 5, 3: 2, 4: 1}",1
153,False,"{'a': 0.001, 'e': 0.8581297218113938}",25,0,-118.3100215691344,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
154,False,"{'a': 0.001, 'e': 0.8572720210114575}",20,0,-107.33497887584068,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
155,False,"{'a': 0.001, 'e': 0.8564151774836135}",20,0,-57.89744131320253,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
156,False,"{'a': 0.001, 'e': 0.8555591903710185}",20,1,-55.44292407406511,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 0}",1
157,False,"{'a': 0.001, 'e': 0.8547040588176851}",20,0,-96.50355860764513,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
158,False,"{'a': 0.001, 'e': 0.8538497819684817}",30,0,-212.39133922381887,"{0: 17, 1: 3, 2: 6, 3: 0, 4: 4}",0
159,False,"{'a': 0.001, 'e': 0.8529963589691315}",25,1,-133.56117083517842,"{0: 12, 1: 4, 2: 5, 3: 2, 4: 1}",1
160,False,"{'a': 0.001, 'e': 0.8521437889662113}",20,0,-163.65063175029516,"{0: 11, 1: 4, 2: 1, 3: 1, 4: 3}",0
161,False,"{'a': 0.001, 'e': 0.8512920711071511}",20,0,-59.40448732511345,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
162,False,"{'a': 0.001, 'e': 0.850441204540233}",20,0,-28.11385359063369,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
163,False,"{'a': 0.001, 'e': 0.8495911884145902}",20,0,-10.52061236339858,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
164,False,"{'a': 0.001, 'e': 0.8487420218802068}",20,0,-43.209073738074096,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
165,False,"{'a': 0.001, 'e': 0.8478937040879159}",20,2,-86.05836046136926,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 1}",1
166,False,"{'a': 0.001, 'e': 0.8470462341893996}",25,0,-145.0881372390174,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
167,False,"{'a': 0.001, 'e': 0.8461996113371882}",35,6,-133.7154362066624,"{0: 19, 1: 3, 2: 4, 3: 1, 4: 2}",1
168,False,"{'a': 0.001, 'e': 0.8453538346846587}",30,0,-184.3702354063987,"{0: 20, 1: 2, 2: 2, 3: 3, 4: 3}",0
169,False,"{'a': 0.001, 'e': 0.8445089033860343}",20,0,-47.18032705133671,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
170,False,"{'a': 0.001, 'e': 0.8436648165963837}",20,0,-43.29340434079794,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
171,False,"{'a': 0.001, 'e': 0.8428215734716199}",20,0,-84.11529569779444,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
172,False,"{'a': 0.001, 'e': 0.8419791731684999}",25,0,-78.69395167366635,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
173,False,"{'a': 0.001, 'e': 0.8411376148446232}",25,0,-116.368408196196,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
174,False,"{'a': 0.001, 'e': 0.8402968976584314}",35,23,-21.320032803126477,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
175,False,"{'a': 0.001, 'e': 0.8394570207692074}",20,0,-40.31441941025705,"{0: 15, 1: 4, 2: 0, 3: 0, 4: 1}",0
176,False,"{'a': 0.001, 'e': 0.838617983337074}",30,0,-91.98389059268764,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
177,False,"{'a': 0.001, 'e': 0.8377797845229938}",20,0,-64.58125095886187,"{0: 16, 1: 1, 2: 0, 3: 2, 4: 1}",1
178,False,"{'a': 0.001, 'e': 0.8369424234887681}",25,0,-96.88595991054672,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
179,False,"{'a': 0.001, 'e': 0.8361058993970355}",20,2,-175.86984455052556,"{0: 8, 1: 3, 2: 3, 3: 1, 4: 3}",1
180,False,"{'a': 0.001, 'e': 0.835270211411272}",25,0,-121.84594483289396,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
181,False,"{'a': 0.001, 'e': 0.8344353586957896}",20,0,-171.72888854539138,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 3}",0
182,False,"{'a': 0.001, 'e': 0.8336013404157353}",25,0,-157.0040641269033,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
183,False,"{'a': 0.001, 'e': 0.832768155737091}",25,0,-102.29936731513696,"{0: 14, 1: 7, 2: 2, 3: 1, 4: 1}",0
