trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
127,False,"{'a': 0.01, 'e': 0.29628087292531874}",20,2,-4.778448952386341,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 0}",1
128,False,"{'a': 0.01, 'e': 0.2867152096319555}",20,0,29.101036440864085,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
129,False,"{'a': 0.01, 'e': 0.2771208750565576}",30,4,18.045149433953096,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 0}",1
130,False,"{'a': 0.01, 'e': 0.26749882862458735}",20,0,5.688519622961187,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
131,False,"{'a': 0.01, 'e': 0.25785003253266964}",30,20,-5.611489482767051,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
132,False,"{'a': 0.01, 'e': 0.2481754516523729}",20,11,-17.467230089573917,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
133,False,"{'a': 0.01, 'e': 0.23847605343372313}",30,0,-17.86569225701964,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",0
134,False,"{'a': 0.01, 'e': 0.22875280780845939}",20,8,4.240518997520735,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
135,False,"{'a': 0.01, 'e': 0.2190066870930415}",30,18,7.681851026461113,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
136,False,"{'a': 0.01, 'e': 0.20923866589141926}",25,6,-5.486219622564871,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
137,False,"{'a': 0.01, 'e': 0.19944972099757285}",20,8,21.091603723358947,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.01, 'e': 0.18964083129783424}",30,0,-85.35154758622474,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 2}",0
139,False,"{'a': 0.01, 'e': 0.17981297767299936}",30,24,10.354175991118696,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.01, 'e': 0.16996714290024081}",35,23,7.96212636918382,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
141,False,"{'a': 0.01, 'e': 0.16010431155483126}",25,10,-17.918151156324427,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
142,False,"{'a': 0.01, 'e': 0.15022546991168584}",30,12,2.939191817805461,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
143,False,"{'a': 0.01, 'e': 0.14033160584673673}",35,12,6.872525135102121,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 0}",1
144,False,"{'a': 0.01, 'e': 0.13042370873814554}",30,7,-1.4389089072931345,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
145,False,"{'a': 0.01, 'e': 0.12050276936736662}",30,2,-46.815970539471856,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 2}",1
146,False,"{'a': 0.01, 'e': 0.11056977982006959}",20,6,18.969299546291552,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.01, 'e': 0.10062573338693173}",30,0,32.1075311440832,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
148,False,"{'a': 0.01, 'e': 0.09067162446430968}",25,2,30.426725238399463,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.01, 'e': 0.08070844845480063}",25,0,9.208743294854912,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
150,False,"{'a': 0.01, 'e': 0.0707372016677029}",25,15,18.676204070689938,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.01, 'e': 0.0607588812193859}",25,0,16.07899157485558,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
152,False,"{'a': 0.01, 'e': 0.05077448493357918}",20,8,-23.452819097697915,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
153,False,"{'a': 0.01, 'e': 0.040785011241591035}",30,0,25.770826403751975,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
1,True,"{'a': 0.0, 'e': 0.0}",20,2,14.092250841963203,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",20,16,8.187842032644577,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",25,12,22.26307996896999,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",25,11,26.752857732473366,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",25,11,28.03518424479171,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",20,10,18.263463926312667,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",20,14,13.716789668758484,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",30,11,15.116311263229353,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",20,11,-24.179927724747127,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
10,True,"{'a': 0.0, 'e': 0.0}",30,20,16.910756194763632,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
