trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
19,False,"{'a': 0.001, 'e': 0.9998195054299763}",30,0,-150.90059982389306,"{0: 16, 1: 2, 2: 9, 3: 3, 4: 0}",0
20,False,"{'a': 0.001, 'e': 0.9998000066665778}",30,0,-230.72001646882796,"{0: 15, 1: 2, 2: 8, 3: 2, 4: 3}",0
21,False,"{'a': 0.001, 'e': 0.9997795081032559}",25,0,-31.15578044961756,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
22,False,"{'a': 0.001, 'e': 0.9997580097605092}",20,0,-162.97566138343967,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 3}",0
23,False,"{'a': 0.001, 'e': 0.9997355116598361}",20,0,-189.77087996842374,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 3}",0
24,False,"{'a': 0.001, 'e': 0.9997120138237345}",20,0,-108.52140285972283,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",0
25,False,"{'a': 0.001, 'e': 0.9996875162757026}",20,0,-106.26507170307667,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
26,False,"{'a': 0.001, 'e': 0.9996620190402377}",20,0,-84.69340137555818,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
27,False,"{'a': 0.001, 'e': 0.9996355221428369}",20,0,-68.72524526844288,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
28,False,"{'a': 0.001, 'e': 0.9996080256099974}",30,3,-232.42090507360447,"{0: 12, 1: 3, 2: 5, 3: 5, 4: 2}",1
29,False,"{'a': 0.001, 'e': 0.9995795294692156}",25,0,-154.54327691456146,"{0: 12, 1: 3, 2: 7, 3: 2, 4: 1}",0
30,False,"{'a': 0.001, 'e': 0.9995500337489875}",20,0,-42.3776883403191,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
31,False,"{'a': 0.001, 'e': 0.999519538478809}",20,0,-159.29214667180477,"{0: 9, 1: 4, 2: 3, 3: 2, 4: 2}",0
32,False,"{'a': 0.001, 'e': 0.9994880436891754}",25,0,-92.0298240904004,"{0: 13, 1: 4, 2: 7, 3: 1, 4: 0}",0
33,False,"{'a': 0.001, 'e': 0.9994555494115813}",25,0,-131.6435043389128,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
34,False,"{'a': 0.001, 'e': 0.9994220556785212}",20,0,-104.12464099164328,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
35,False,"{'a': 0.001, 'e': 0.9993875625234886}",20,0,-28.16968742174476,"{0: 13, 1: 6, 2: 1, 3: 0, 4: 0}",0
36,False,"{'a': 0.001, 'e': 0.9993520699809768}",20,3,-142.5238767951426,"{0: 8, 1: 1, 2: 5, 3: 1, 4: 2}",1
37,False,"{'a': 0.001, 'e': 0.9993155780864782}",30,0,-144.15497676944045,"{0: 20, 1: 5, 2: 2, 3: 0, 4: 3}",0
38,False,"{'a': 0.001, 'e': 0.9992780868764849}",25,0,-133.6835633511698,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
39,False,"{'a': 0.001, 'e': 0.999239596388488}",25,0,-150.1256198304914,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
40,False,"{'a': 0.001, 'e': 0.9992001066609779}",20,0,-142.0523550493335,"{0: 12, 1: 4, 2: 0, 3: 1, 4: 3}",0
41,False,"{'a': 0.001, 'e': 0.9991596177334445}",25,0,-156.35716466738663,"{0: 11, 1: 6, 2: 4, 3: 3, 4: 1}",0
42,False,"{'a': 0.001, 'e': 0.9991181296463766}",20,0,-113.48505654857556,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
43,False,"{'a': 0.001, 'e': 0.9990756424412622}",30,0,-196.83201706857753,"{0: 15, 1: 3, 2: 9, 3: 1, 4: 2}",0
44,False,"{'a': 0.001, 'e': 0.9990321561605888}",20,0,-196.7453968615794,"{0: 9, 1: 1, 2: 6, 3: 1, 4: 3}",0
45,False,"{'a': 0.001, 'e': 0.9989876708478425}",25,0,-130.9976183045859,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
46,False,"{'a': 0.001, 'e': 0.9989421865475084}",25,0,-77.36690283517976,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
47,False,"{'a': 0.001, 'e': 0.9988957033050712}",25,0,-189.82842241758127,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 4}",0
48,False,"{'a': 0.001, 'e': 0.9988482211670138}",25,0,-81.24445033420182,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
49,False,"{'a': 0.001, 'e': 0.9987997401808185}",20,0,-68.98227500678017,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
50,False,"{'a': 0.001, 'e': 0.9987502603949663}",25,0,-237.8679060034922,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 5}",0
51,False,"{'a': 0.001, 'e': 0.9986997818589368}",20,0,-69.58626454317013,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
52,False,"{'a': 0.001, 'e': 0.9986483046232089}",20,6,-18.1760360023127,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
53,False,"{'a': 0.001, 'e': 0.9985958287392593}",25,0,-89.43761016520763,"{0: 13, 1: 3, 2: 9, 3: 0, 4: 0}",0
54,False,"{'a': 0.001, 'e': 0.9985423542595644}",25,0,-119.8258502823686,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
55,False,"{'a': 0.001, 'e': 0.9984878812375985}",20,0,-120.10809635557824,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
56,False,"{'a': 0.001, 'e': 0.9984324097278344}",25,0,-142.17220144735833,"{0: 14, 1: 5, 2: 3, 3: 1, 4: 2}",0
57,False,"{'a': 0.001, 'e': 0.9983759397857438}",25,0,-188.7303968573301,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 3}",0
58,False,"{'a': 0.001, 'e': 0.9983184714677966}",20,7,-68.78320891752954,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 1}",1
59,False,"{'a': 0.001, 'e': 0.9982600048314613}",20,0,-59.74015711294762,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
60,False,"{'a': 0.001, 'e': 0.9982005399352042}",20,0,-108.71724784677176,"{0: 9, 1: 5, 2: 4, 3: 1, 4: 1}",0
61,False,"{'a': 0.001, 'e': 0.9981400768384904}",25,0,-120.74497308593551,"{0: 13, 1: 8, 2: 2, 3: 0, 4: 2}",0
62,False,"{'a': 0.001, 'e': 0.9980786156017829}",30,0,-190.7237425671135,"{0: 16, 1: 4, 2: 3, 3: 6, 4: 1}",0
63,False,"{'a': 0.001, 'e': 0.9980161562865429}",25,8,-149.15449854775648,"{0: 7, 1: 4, 2: 2, 3: 2, 4: 2}",1
64,False,"{'a': 0.001, 'e': 0.99795269895523}",20,0,-106.50729623170153,"{0: 8, 1: 4, 2: 6, 3: 2, 4: 0}",0
65,False,"{'a': 0.001, 'e': 0.9978882436713011}",30,0,-104.76178518272697,"{0: 18, 1: 5, 2: 6, 3: 0, 4: 1}",0
66,False,"{'a': 0.001, 'e': 0.9978227904992117}",30,5,-73.7343220213422,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",1
67,False,"{'a': 0.001, 'e': 0.9977563395044151}",20,0,-99.83518285854683,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
68,False,"{'a': 0.001, 'e': 0.9976888907533621}",35,0,-228.1645979736001,"{0: 21, 1: 2, 2: 6, 3: 3, 4: 3}",0
69,False,"{'a': 0.001, 'e': 0.9976204443135014}",20,0,-59.57608941304653,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
70,False,"{'a': 0.001, 'e': 0.9975510002532796}",20,0,-16.89700071404755,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
71,False,"{'a': 0.001, 'e': 0.9974805586421406}",35,0,-310.14955585805546,"{0: 17, 1: 6, 2: 6, 3: 0, 4: 6}",0
72,False,"{'a': 0.001, 'e': 0.9974091195505261}",20,0,-84.39142887266331,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
73,False,"{'a': 0.001, 'e': 0.9973366830498752}",25,0,-104.58594022214668,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
74,False,"{'a': 0.001, 'e': 0.9972632492126244}",30,0,-72.60662070840624,"{0: 22, 1: 4, 2: 3, 3: 0, 4: 1}",0
75,False,"{'a': 0.001, 'e': 0.9971888181122075}",20,0,-155.24079078134972,"{0: 9, 1: 4, 2: 4, 3: 1, 4: 2}",0
76,False,"{'a': 0.001, 'e': 0.9971133898230555}",25,0,-151.20885749253375,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
77,False,"{'a': 0.001, 'e': 0.9970369644205967}",35,0,-178.4160489237015,"{0: 18, 1: 6, 2: 9, 3: 0, 4: 2}",0
78,False,"{'a': 0.001, 'e': 0.9969595419812568}",20,0,-96.62737786518294,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
79,False,"{'a': 0.001, 'e': 0.9968811225824579}",20,0,-206.2007700350447,"{0: 10, 1: 1, 2: 2, 3: 4, 4: 3}",0
80,False,"{'a': 0.001, 'e': 0.9968017063026194}",25,0,-175.78538997461993,"{0: 9, 1: 7, 2: 7, 3: 0, 4: 2}",0
81,False,"{'a': 0.001, 'e': 0.9967212932211577}",25,0,-177.3264923195649,"{0: 13, 1: 0, 2: 9, 3: 1, 4: 2}",0
82,False,"{'a': 0.001, 'e': 0.9966398834184859}",25,0,-134.12742980756502,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
83,False,"{'a': 0.001, 'e': 0.9965574769760137}",25,0,-256.39475553171366,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 6}",0
84,False,"{'a': 0.001, 'e': 0.9964740739761475}",25,0,-92.91541261360378,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
85,False,"{'a': 0.001, 'e': 0.9963896745022904}",35,0,-124.54254618017777,"{0: 22, 1: 8, 2: 3, 3: 0, 4: 2}",0
86,False,"{'a': 0.001, 'e': 0.996304278638842}",25,0,-96.66272025688065,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
87,False,"{'a': 0.001, 'e': 0.9962178864711978}",25,0,-90.37489920354723,"{0: 15, 1: 4, 2: 4, 3: 2, 4: 0}",0
88,False,"{'a': 0.001, 'e': 0.9961304980857502}",20,0,-125.63671498666655,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 1}",0
89,False,"{'a': 0.001, 'e': 0.9960421135698875}",20,0,-112.79067775761757,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
90,False,"{'a': 0.001, 'e': 0.9959527330119943}",25,0,-64.26445757368369,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
91,False,"{'a': 0.001, 'e': 0.9958623565014509}",30,0,-130.82794389753926,"{0: 16, 1: 4, 2: 9, 3: 0, 4: 1}",0
92,False,"{'a': 0.001, 'e': 0.9957709841286342}",30,0,-91.33922892239488,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
93,False,"{'a': 0.001, 'e': 0.9956786159849162}",25,6,-142.58455098541546,"{0: 9, 1: 1, 2: 7, 3: 0, 4: 2}",1
94,False,"{'a': 0.001, 'e': 0.9955852521626654}",20,0,-131.88958040101778,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
95,False,"{'a': 0.001, 'e': 0.9954908927552453}",30,0,-171.791860215339,"{0: 14, 1: 3, 2: 11, 3: 1, 4: 1}",0
96,False,"{'a': 0.001, 'e': 0.9953955378570153}",20,0,-94.7338064323431,"{0: 9, 1: 2, 2: 9, 3: 0, 4: 0}",0
97,False,"{'a': 0.001, 'e': 0.9952991875633305}",30,0,-190.93234251630005,"{0: 15, 1: 2, 2: 10, 3: 1, 4: 2}",1
98,False,"{'a': 0.001, 'e': 0.995201841970541}",30,0,-187.25247183726194,"{0: 15, 1: 7, 2: 5, 3: 0, 4: 3}",0
99,False,"{'a': 0.001, 'e': 0.9951035011759926}",30,0,-56.44903593787209,"{0: 21, 1: 4, 2: 4, 3: 1, 4: 0}",0
100,False,"{'a': 0.001, 'e': 0.9950041652780258}",35,0,-225.44064398210455,"{0: 20, 1: 0, 2: 9, 3: 4, 4: 2}",0
101,False,"{'a': 0.001, 'e': 0.9949038343759766}",20,11,-33.45131666079373,"{0: 5, 1: 0, 2: 4, 3: 0, 4: 0}",1
102,False,"{'a': 0.001, 'e': 0.994802508570176}",20,0,-81.1954363346106,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
103,False,"{'a': 0.001, 'e': 0.9947001879619498}",30,0,-58.28878454964772,"{0: 21, 1: 2, 2: 7, 3: 0, 4: 0}",0
104,False,"{'a': 0.001, 'e': 0.9945968726536185}",20,0,-108.9418418728673,"{0: 9, 1: 5, 2: 4, 3: 1, 4: 1}",0
105,False,"{'a': 0.001, 'e': 0.9944925627484974}",30,4,-164.9274414940753,"{0: 14, 1: 0, 2: 10, 3: 0, 4: 2}",1
106,False,"{'a': 0.001, 'e': 0.9943872583508965}",35,0,-196.09787718253676,"{0: 24, 1: 2, 2: 5, 3: 0, 4: 4}",0
107,False,"{'a': 0.001, 'e': 0.9942809595661201}",30,0,-162.2751428764895,"{0: 16, 1: 4, 2: 6, 3: 3, 4: 1}",0
108,False,"{'a': 0.001, 'e': 0.9941736665004669}",20,0,-172.08375984535758,"{0: 8, 1: 4, 2: 4, 3: 2, 4: 2}",0
109,False,"{'a': 0.001, 'e': 0.9940653792612301}",25,9,-74.94102411121585,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 1}",1
110,False,"{'a': 0.001, 'e': 0.9939560979566968}",25,0,-58.35265914813462,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
111,False,"{'a': 0.001, 'e': 0.9938458226961485}",30,0,-157.18103855592628,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 3}",0
112,False,"{'a': 0.001, 'e': 0.9937345535898603}",25,0,-181.49070283543875,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 3}",0
113,False,"{'a': 0.001, 'e': 0.9936222907491012}",20,0,-105.53372559449433,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
114,False,"{'a': 0.001, 'e': 0.9935090342861342}",30,12,-109.61421864359416,"{0: 10, 1: 4, 2: 2, 3: 0, 4: 2}",1
115,False,"{'a': 0.001, 'e': 0.9933947843142158}",30,0,-202.08186933649068,"{0: 16, 1: 4, 2: 6, 3: 1, 4: 3}",0
116,False,"{'a': 0.001, 'e': 0.9932795409475959}",20,0,-77.88635725891677,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",1
117,False,"{'a': 0.001, 'e': 0.9931633043015177}",20,0,-77.69519047685736,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
118,False,"{'a': 0.001, 'e': 0.993046074492218}",20,8,-76.04408271843297,"{0: 6, 1: 1, 2: 4, 3: 0, 4: 1}",1
119,False,"{'a': 0.001, 'e': 0.9929278516369265}",25,0,-167.3744065776968,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
120,False,"{'a': 0.001, 'e': 0.9928086358538663}",25,0,-69.75971799671387,"{0: 14, 1: 5, 2: 6, 3: 0, 4: 0}",0
121,False,"{'a': 0.001, 'e': 0.9926884272622528}",30,0,-114.70024905357009,"{0: 14, 1: 9, 2: 6, 3: 1, 4: 0}",0
122,False,"{'a': 0.001, 'e': 0.9925672259822949}",30,0,-195.8518838452448,"{0: 15, 1: 4, 2: 8, 3: 0, 4: 3}",0
123,False,"{'a': 0.001, 'e': 0.9924450321351935}",20,0,-11.600345995818182,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
124,False,"{'a': 0.001, 'e': 0.9923218458431429}",30,0,-171.44236580942513,"{0: 18, 1: 2, 2: 6, 3: 2, 4: 2}",0
125,False,"{'a': 0.001, 'e': 0.992197667229329}",30,0,-109.27327853772455,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
126,False,"{'a': 0.001, 'e': 0.9920724964179307}",25,0,-55.558264509842644,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
127,False,"{'a': 0.001, 'e': 0.9919463335341185}",20,0,-142.3003423139128,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
128,False,"{'a': 0.001, 'e': 0.9918191787040556}",30,0,-332.8416111981008,"{0: 11, 1: 3, 2: 9, 3: 2, 4: 5}",0
129,False,"{'a': 0.001, 'e': 0.9916910320548965}",20,0,-65.85696161419672,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
130,False,"{'a': 0.001, 'e': 0.9915618937147881}",30,0,-71.94040832573468,"{0: 22, 1: 4, 2: 3, 3: 0, 4: 1}",0
131,False,"{'a': 0.001, 'e': 0.9914317638128685}",20,0,-59.22402064262411,"{0: 11, 1: 5, 2: 3, 3: 1, 4: 0}",0
132,False,"{'a': 0.001, 'e': 0.9913006424792677}",20,0,-109.1034417352783,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
133,False,"{'a': 0.001, 'e': 0.9911685298451072}",20,0,-44.12722400083076,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
134,False,"{'a': 0.001, 'e': 0.9910354260424993}",20,0,-139.57355662282725,"{0: 9, 1: 4, 2: 5, 3: 0, 4: 2}",0
135,False,"{'a': 0.001, 'e': 0.9909013312045479}",20,2,-115.5475108430424,"{0: 8, 1: 3, 2: 5, 3: 1, 4: 1}",1
136,False,"{'a': 0.001, 'e': 0.990766245465348}",25,0,-78.1634536336579,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
137,False,"{'a': 0.001, 'e': 0.9906301689599851}",20,0,-55.19576762990435,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
138,False,"{'a': 0.001, 'e': 0.9904931018245359}",20,0,-193.92564024785148,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 4}",0
139,False,"{'a': 0.001, 'e': 0.9903550441960673}",20,0,-96.43918919188796,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
140,False,"{'a': 0.001, 'e': 0.9902159962126371}",20,0,-112.4910707077224,"{0: 8, 1: 2, 2: 9, 3: 1, 4: 0}",0
141,False,"{'a': 0.001, 'e': 0.9900759580132933}",20,0,-77.07305000413922,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
142,False,"{'a': 0.001, 'e': 0.9899349297380738}",25,0,-224.7864424501307,"{0: 9, 1: 3, 2: 10, 3: 0, 4: 3}",0
143,False,"{'a': 0.001, 'e': 0.9897929115280072}",30,0,-194.4433666948893,"{0: 17, 1: 1, 2: 7, 3: 3, 4: 2}",0
144,False,"{'a': 0.001, 'e': 0.9896499035251115}",20,0,-81.19307025573491,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
145,False,"{'a': 0.001, 'e': 0.9895059058723947}",25,0,-142.09686608138736,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
146,False,"{'a': 0.001, 'e': 0.9893609187138546}",20,0,-95.02530895857629,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
147,False,"{'a': 0.001, 'e': 0.9892149421944781}",20,0,-101.04217222304042,"{0: 9, 1: 4, 2: 5, 3: 2, 4: 0}",0
148,False,"{'a': 0.001, 'e': 0.989067976460242}",25,17,-10.883479164178198,"{0: 5, 1: 3, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.001, 'e': 0.9889200216581118}",25,1,-183.41873182587568,"{0: 11, 1: 8, 2: 1, 3: 1, 4: 3}",1
150,False,"{'a': 0.001, 'e': 0.9887710779360422}",30,0,-162.4877294670553,"{0: 15, 1: 4, 2: 8, 3: 2, 4: 1}",0
151,False,"{'a': 0.001, 'e': 0.9886211454429773}",20,5,-81.10993666109152,"{0: 8, 1: 4, 2: 1, 3: 1, 4: 1}",1
152,False,"{'a': 0.001, 'e': 0.9884702243288492}",20,0,-154.45169800398168,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
153,False,"{'a': 0.001, 'e': 0.9883183147445792}",25,10,-59.98804754484768,"{0: 8, 1: 1, 2: 5, 3: 1, 4: 0}",1
154,False,"{'a': 0.001, 'e': 0.9881654168420767}",25,0,-160.98508853470216,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 3}",0
155,False,"{'a': 0.001, 'e': 0.9880115307742399}",20,0,-54.0765555285157,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
156,False,"{'a': 0.001, 'e': 0.9878566566949545}",25,0,-114.85437970915105,"{0: 17, 1: 4, 2: 1, 3: 1, 4: 2}",0
157,False,"{'a': 0.001, 'e': 0.9877007947590948}",25,0,-222.13095859797247,"{0: 13, 1: 1, 2: 7, 3: 0, 4: 4}",0
158,False,"{'a': 0.001, 'e': 0.9875439451225226}",25,0,-79.61583358150453,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
159,False,"{'a': 0.001, 'e': 0.9873861079420876}",30,0,-291.46456900715117,"{0: 11, 1: 6, 2: 8, 3: 0, 4: 5}",0
160,False,"{'a': 0.001, 'e': 0.9872272833756269}",20,0,-176.7984291129351,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 3}",0
161,False,"{'a': 0.001, 'e': 0.9870674715819652}",20,0,-103.09537986579653,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
162,False,"{'a': 0.001, 'e': 0.986906672720914}",30,1,-146.02302859710508,"{0: 12, 1: 8, 2: 8, 3: 0, 4: 1}",1
163,False,"{'a': 0.001, 'e': 0.9867448869532726}",25,0,-54.20438982404909,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
164,False,"{'a': 0.001, 'e': 0.9865821144408262}",25,0,-147.12912478644,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 3}",0
165,False,"{'a': 0.001, 'e': 0.9864183553463477}",25,2,-130.91460069134595,"{0: 11, 1: 3, 2: 7, 3: 1, 4: 1}",1
166,False,"{'a': 0.001, 'e': 0.986253609833596}",35,12,-36.06078863284702,"{0: 14, 1: 6, 2: 3, 3: 0, 4: 0}",1
167,False,"{'a': 0.001, 'e': 0.9860878780673167}",20,0,-85.55170961418584,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
168,False,"{'a': 0.001, 'e': 0.9859211602132415}",30,0,-202.6387206577435,"{0: 16, 1: 4, 2: 6, 3: 1, 4: 3}",0
169,False,"{'a': 0.001, 'e': 0.9857534564380882}",20,0,-58.51412696746382,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
170,False,"{'a': 0.001, 'e': 0.9855847669095608}",25,0,-158.60474266644283,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
171,False,"{'a': 0.001, 'e': 0.9854150917963483}",25,14,-42.629183479725974,"{0: 6, 1: 0, 2: 5, 3: 0, 4: 0}",1
172,False,"{'a': 0.001, 'e': 0.9852444312681263}",30,17,0.04353441814380332,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
173,False,"{'a': 0.001, 'e': 0.9850727854955552}",30,0,-113.46006174787908,"{0: 18, 1: 6, 2: 4, 3: 1, 4: 1}",0
174,False,"{'a': 0.001, 'e': 0.9849001546502806}",25,0,-129.33959404463351,"{0: 15, 1: 0, 2: 8, 3: 1, 4: 1}",0
175,False,"{'a': 0.001, 'e': 0.9847265389049334}",20,0,-246.73419730963255,"{0: 4, 1: 4, 2: 7, 3: 2, 4: 3}",0
176,False,"{'a': 0.001, 'e': 0.9845519384331295}",20,0,-47.877148892090545,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
177,False,"{'a': 0.001, 'e': 0.984376353409469}",20,0,-56.207418615003796,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
178,False,"{'a': 0.001, 'e': 0.9841997840095373}",20,0,-107.2897595655107,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
179,False,"{'a': 0.001, 'e': 0.9840222304099036}",25,0,-128.76011471757207,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
180,False,"{'a': 0.001, 'e': 0.9838436927881214}",25,0,-118.65078411888568,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
181,False,"{'a': 0.001, 'e': 0.9836641713227284}",20,0,-139.84376225705083,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
182,False,"{'a': 0.001, 'e': 0.9834836661932461}",25,0,-34.85848394620039,"{0: 16, 1: 7, 2: 2, 3: 0, 4: 0}",0
183,False,"{'a': 0.001, 'e': 0.9833021775801796}",20,0,-9.434000721274504,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
