trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
23,False,"{'a': 0.1, 'e': 0.1002588437228037}",35,0,-20.6523985430138,"{0: 32, 1: 1, 2: 1, 3: 0, 4: 1}",0
24,False,"{'a': 0.1, 'e': 0.09071795328941247}",20,0,-33.159380107034146,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
25,False,"{'a': 0.1, 'e': 0.0820849986238988}",25,0,-50.35650467960577,"{0: 20, 1: 0, 2: 2, 3: 3, 4: 0}",0
26,False,"{'a': 0.1, 'e': 0.07427357821433388}",25,0,-48.15222471662088,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
27,False,"{'a': 0.1, 'e': 0.06720551273974976}",25,0,32.296892939079356,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
28,False,"{'a': 0.1, 'e': 0.06081006262521795}",20,0,-24.544048481541903,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
29,False,"{'a': 0.1, 'e': 0.05502322005640721}",30,0,-14.139393953519775,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
30,False,"{'a': 0.1, 'e': 0.049787068367863944}",25,12,15.238568380324907,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
31,False,"{'a': 0.1, 'e': 0.0450492023935578}",25,0,11.708521692050066,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
32,False,"{'a': 0.1, 'e': 0.04076220397836621}",20,0,-13.13076932760971,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
33,False,"{'a': 0.1, 'e': 0.036883167401239994}",20,0,-132.35682083575534,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
34,False,"{'a': 0.1, 'e': 0.033373269960326066}",25,16,13.96276531329719,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,False,"{'a': 0.1, 'e': 0.0301973834223185}",20,0,-20.00375431538717,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
36,False,"{'a': 0.1, 'e': 0.02732372244729256}",25,0,-2.5807914133288907,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
37,False,"{'a': 0.1, 'e': 0.024723526470339388}",25,0,35.377025723885026,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
38,False,"{'a': 0.1, 'e': 0.02237077185616559}",25,0,10.376043710729812,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
39,False,"{'a': 0.1, 'e': 0.02024191144580438}",20,8,21.485288213256574,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,False,"{'a': 0.1, 'e': 0.01831563888873418}",20,0,6.385595608630211,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
41,False,"{'a': 0.1, 'e': 0.016572675401761237}",25,0,-5.308846499942845,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
42,False,"{'a': 0.1, 'e': 0.014995576820477703}",20,11,11.972146027926325,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 0.1, 'e': 0.013568559012200934}",20,0,-16.7146026920488,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
44,False,"{'a': 0.1, 'e': 0.012277339903068436}",25,0,-2.651410976295236,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
45,False,"{'a': 0.1, 'e': 0.011108996538242306}",30,12,27.938942106924507,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,False,"{'a': 0.1, 'e': 0.010051835744633576}",25,4,27.311494147911468,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,False,"{'a': 0.1, 'e': 0.009095277101695816}",25,18,13.836533379996004,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,False,"{'a': 0.1, 'e': 0.008229747049020023}",20,4,24.802109788073206,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.1, 'e': 0.007446583070924338}",20,0,-20.13791540003695,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
50,False,"{'a': 0.1, 'e': 0.006737946999085467}",20,0,-37.769010140663184,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
51,False,"{'a': 0.1, 'e': 0.006096746565515633}",25,9,22.513718743275234,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.1, 'e': 0.0055165644207607716}",30,0,-119.56960966423055,"{0: 25, 1: 0, 2: 1, 3: 1, 4: 3}",0
53,False,"{'a': 0.1, 'e': 0.004991593906910213}",25,16,14.48642724983492,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,False,"{'a': 0.1, 'e': 0.004516580942612666}",25,0,-5.697430904843069,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
55,False,"{'a': 0.1, 'e': 0.004086771438464067}",30,20,16.914250526858677,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 0.1, 'e': 0.003697863716482929}",20,6,20.277227257383867,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.1, 'e': 0.003345965457471272}",20,13,9.636138251817552,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 0.1, 'e': 0.0030275547453758127}",30,14,23.90994947049131,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.1, 'e': 0.0027394448187683684}",25,0,37.12242964597326,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
60,False,"{'a': 0.1, 'e': 0.0024787521766663585}",20,0,2.1506426088457005,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
61,False,"{'a': 0.1, 'e': 0.002242867719485801}",30,0,29.973300732674588,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
62,False,"{'a': 0.1, 'e': 0.002029430636295734}",20,0,-35.11912640789054,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
63,False,"{'a': 0.1, 'e': 0.0018363047770289056}",30,0,-14.887293609268376,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
64,False,"{'a': 0.1, 'e': 0.001661557273173934}",20,0,17.83703047168553,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
65,False,"{'a': 0.1, 'e': 0.0015034391929775724}",25,0,28.384953637523424,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
66,False,"{'a': 0.1, 'e': 0.0013603680375478928}",30,16,4.164354871734539,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
67,False,"{'a': 0.1, 'e': 0.001230911902673481}",25,5,-12.091167938497625,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
68,False,"{'a': 0.1, 'e': 0.0011137751478448024}",25,0,28.692927843775177,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
69,False,"{'a': 0.1, 'e': 0.0010077854290485105}",20,8,15.018375893422544,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,False,"{'a': 0.1, 'e': 0.0009118819655545162}",25,0,-24.43165372410771,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
1,True,"{'a': 0.0, 'e': 0.0}",25,0,-33.186965136888766,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
2,True,"{'a': 0.0, 'e': 0.0}",20,0,2.335202696138941,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
3,True,"{'a': 0.0, 'e': 0.0}",20,0,24.884128046162257,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0.0, 'e': 0.0}",20,0,26.60083048277053,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0.0, 'e': 0.0}",20,0,32.35438383402805,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0.0, 'e': 0.0}",20,4,22.25946425459027,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",20,0,21.89034731990184,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8,True,"{'a': 0.0, 'e': 0.0}",30,1,-24.91434006434758,"{0: 27, 1: 0, 2: 0, 3: 1, 4: 1}",1
9,True,"{'a': 0.0, 'e': 0.0}",30,0,26.15623628175362,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
10,True,"{'a': 0.0, 'e': 0.0}",30,10,8.784106156422034,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
