trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
25,False,"{'a': 0.001, 'e': 0.9996875162757026}",20,0,-146.1922240020806,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
26,False,"{'a': 0.001, 'e': 0.9996620190402377}",30,0,-197.26711722891628,"{0: 14, 1: 9, 2: 3, 3: 1, 4: 3}",0
27,False,"{'a': 0.001, 'e': 0.9996355221428369}",20,0,-86.21007605420294,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
28,False,"{'a': 0.001, 'e': 0.9996080256099974}",20,0,-15.1320437597244,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
29,False,"{'a': 0.001, 'e': 0.9995795294692156}",30,7,-81.07897432937673,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 0}",1
30,False,"{'a': 0.001, 'e': 0.9995500337489875}",20,6,-135.20163908793222,"{0: 6, 1: 1, 2: 4, 3: 1, 4: 2}",1
31,False,"{'a': 0.001, 'e': 0.999519538478809}",20,0,-164.49028082811455,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 3}",0
32,False,"{'a': 0.001, 'e': 0.9994880436891754}",25,0,-166.10927530481314,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
33,False,"{'a': 0.001, 'e': 0.9994555494115813}",25,0,-210.0246274882694,"{0: 13, 1: 5, 2: 3, 3: 0, 4: 4}",0
34,False,"{'a': 0.001, 'e': 0.9994220556785212}",20,0,-80.42268795379641,"{0: 12, 1: 3, 2: 2, 3: 3, 4: 0}",0
35,False,"{'a': 0.001, 'e': 0.9993875625234886}",25,0,-257.3868753012063,"{0: 13, 1: 1, 2: 3, 3: 4, 4: 4}",0
36,False,"{'a': 0.001, 'e': 0.9993520699809768}",30,2,-168.1987909142049,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 3}",1
37,False,"{'a': 0.001, 'e': 0.9993155780864782}",25,0,-82.44859498454223,"{0: 13, 1: 5, 2: 7, 3: 0, 4: 0}",0
38,False,"{'a': 0.001, 'e': 0.9992780868764849}",25,0,-162.0787533195731,"{0: 16, 1: 0, 2: 5, 3: 2, 4: 2}",0
39,False,"{'a': 0.001, 'e': 0.999239596388488}",20,0,-100.63660012726882,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
40,False,"{'a': 0.001, 'e': 0.9992001066609779}",30,11,-84.78925834257163,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 1}",1
41,False,"{'a': 0.001, 'e': 0.9991596177334445}",20,0,-95.43822075686164,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
42,False,"{'a': 0.001, 'e': 0.9991181296463766}",30,0,-191.35255933330112,"{0: 11, 1: 7, 2: 9, 3: 2, 4: 1}",0
43,False,"{'a': 0.001, 'e': 0.9990756424412622}",25,0,-184.80094674701655,"{0: 13, 1: 2, 2: 5, 3: 3, 4: 2}",0
44,False,"{'a': 0.001, 'e': 0.9990321561605888}",30,0,-129.38181235228592,"{0: 18, 1: 3, 2: 7, 3: 1, 4: 1}",0
45,False,"{'a': 0.001, 'e': 0.9989876708478425}",20,0,-113.36635845790843,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
46,False,"{'a': 0.001, 'e': 0.9989421865475084}",20,13,-11.347494051679474,"{0: 4, 1: 2, 2: 1, 3: 0, 4: 0}",1
47,False,"{'a': 0.001, 'e': 0.9988957033050712}",30,8,-167.6468007409501,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 3}",1
48,False,"{'a': 0.001, 'e': 0.9988482211670138}",25,0,-75.96066997301226,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
49,False,"{'a': 0.001, 'e': 0.9987997401808185}",25,0,-205.3501669647909,"{0: 12, 1: 4, 2: 4, 3: 2, 4: 3}",0
50,False,"{'a': 0.001, 'e': 0.9987502603949663}",25,0,-107.9959907327161,"{0: 15, 1: 6, 2: 1, 3: 2, 4: 1}",0
51,False,"{'a': 0.001, 'e': 0.9986997818589368}",20,0,-107.5084264953707,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
52,False,"{'a': 0.001, 'e': 0.9986483046232089}",35,0,-212.42427103417427,"{0: 20, 1: 4, 2: 7, 3: 1, 4: 3}",0
53,False,"{'a': 0.001, 'e': 0.9985958287392593}",30,0,-180.51407689873096,"{0: 16, 1: 9, 2: 1, 3: 1, 4: 3}",0
54,False,"{'a': 0.001, 'e': 0.9985423542595644}",20,0,-91.13302623581423,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
55,False,"{'a': 0.001, 'e': 0.9984878812375985}",30,0,-156.29879015338605,"{0: 21, 1: 2, 2: 3, 3: 1, 4: 3}",0
56,False,"{'a': 0.001, 'e': 0.9984324097278344}",20,9,-88.12895304317794,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 2}",1
57,False,"{'a': 0.001, 'e': 0.9983759397857438}",20,0,-57.670474101756554,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
58,False,"{'a': 0.001, 'e': 0.9983184714677966}",20,0,-150.5583653148422,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
59,False,"{'a': 0.001, 'e': 0.9982600048314613}",25,0,-38.0192567251854,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
60,False,"{'a': 0.001, 'e': 0.9982005399352042}",35,0,-226.78584908673656,"{0: 20, 1: 3, 2: 7, 3: 2, 4: 3}",0
61,False,"{'a': 0.001, 'e': 0.9981400768384904}",35,2,-171.47161277143925,"{0: 16, 1: 5, 2: 10, 3: 1, 4: 1}",1
62,False,"{'a': 0.001, 'e': 0.9980786156017829}",25,0,-52.71748312338508,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
63,False,"{'a': 0.001, 'e': 0.9980161562865429}",20,0,-107.25822117268345,"{0: 11, 1: 5, 2: 1, 3: 2, 4: 1}",0
64,False,"{'a': 0.001, 'e': 0.99795269895523}",20,0,-95.0512282865754,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
65,False,"{'a': 0.001, 'e': 0.9978882436713011}",20,14,-2.3412674668748368,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
66,False,"{'a': 0.001, 'e': 0.9978227904992117}",25,0,-109.32452813828722,"{0: 13, 1: 4, 2: 6, 3: 2, 4: 0}",0
67,False,"{'a': 0.001, 'e': 0.9977563395044151}",25,0,-131.00784963458906,"{0: 15, 1: 5, 2: 2, 3: 1, 4: 2}",0
68,False,"{'a': 0.001, 'e': 0.9976888907533621}",20,0,-23.63750546454948,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
69,False,"{'a': 0.001, 'e': 0.9976204443135014}",20,0,0.8641641275196029,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
70,False,"{'a': 0.001, 'e': 0.9975510002532796}",20,0,-38.552408340301845,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
71,False,"{'a': 0.001, 'e': 0.9974805586421406}",20,0,-90.17879288739816,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
72,False,"{'a': 0.001, 'e': 0.9974091195505261}",20,0,-54.14027432779479,"{0: 12, 1: 5, 2: 2, 3: 1, 4: 0}",0
73,False,"{'a': 0.001, 'e': 0.9973366830498752}",20,0,-107.10963906304279,"{0: 9, 1: 4, 2: 6, 3: 0, 4: 1}",0
74,False,"{'a': 0.001, 'e': 0.9972632492126244}",20,0,-70.84089440696751,"{0: 9, 1: 6, 2: 5, 3: 0, 4: 0}",0
75,False,"{'a': 0.001, 'e': 0.9971888181122075}",30,0,-78.46064729895983,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
76,False,"{'a': 0.001, 'e': 0.9971133898230555}",25,0,-136.8871922688721,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
77,False,"{'a': 0.001, 'e': 0.9970369644205967}",25,0,-150.2959971817391,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
78,False,"{'a': 0.001, 'e': 0.9969595419812568}",20,0,-176.514173165461,"{0: 9, 1: 0, 2: 7, 3: 2, 4: 2}",0
79,False,"{'a': 0.001, 'e': 0.9968811225824579}",20,0,-156.0200358682476,"{0: 9, 1: 5, 2: 2, 3: 2, 4: 2}",0
80,False,"{'a': 0.001, 'e': 0.9968017063026194}",20,0,-52.834372836015945,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
81,False,"{'a': 0.001, 'e': 0.9967212932211577}",30,0,-164.75123151561445,"{0: 15, 1: 5, 2: 8, 3: 0, 4: 2}",0
82,False,"{'a': 0.001, 'e': 0.9966398834184859}",20,0,-68.7120828479311,"{0: 12, 1: 6, 2: 1, 3: 0, 4: 1}",0
83,False,"{'a': 0.001, 'e': 0.9965574769760137}",20,0,-122.97330589477801,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
84,False,"{'a': 0.001, 'e': 0.9964740739761475}",25,0,-109.57493664680455,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
85,False,"{'a': 0.001, 'e': 0.9963896745022904}",20,0,-90.85318312892485,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
86,False,"{'a': 0.001, 'e': 0.996304278638842}",25,0,-58.6444328640105,"{0: 17, 1: 0, 2: 8, 3: 0, 4: 0}",0
87,False,"{'a': 0.001, 'e': 0.9962178864711978}",25,0,-166.48183068674044,"{0: 12, 1: 5, 2: 4, 3: 2, 4: 2}",0
88,False,"{'a': 0.001, 'e': 0.9961304980857502}",30,0,-66.35073197685404,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
89,False,"{'a': 0.001, 'e': 0.9960421135698875}",20,0,-99.36170031495107,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
90,False,"{'a': 0.001, 'e': 0.9959527330119943}",30,18,-37.295764576959975,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 0}",1
91,False,"{'a': 0.001, 'e': 0.9958623565014509}",35,0,-98.89261491780101,"{0: 22, 1: 3, 2: 9, 3: 1, 4: 0}",0
92,False,"{'a': 0.001, 'e': 0.9957709841286342}",30,20,-33.859390157570175,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 0}",1
93,False,"{'a': 0.001, 'e': 0.9956786159849162}",25,0,-57.077179164207195,"{0: 15, 1: 5, 2: 5, 3: 0, 4: 0}",0
94,False,"{'a': 0.001, 'e': 0.9955852521626654}",25,0,-151.99010591085937,"{0: 11, 1: 5, 2: 6, 3: 2, 4: 1}",0
95,False,"{'a': 0.001, 'e': 0.9954908927552453}",20,0,-89.48746902580375,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
96,False,"{'a': 0.001, 'e': 0.9953955378570153}",20,0,-144.62328808323326,"{0: 8, 1: 2, 2: 8, 3: 1, 4: 1}",0
97,False,"{'a': 0.001, 'e': 0.9952991875633305}",25,0,-92.06146032591857,"{0: 14, 1: 2, 2: 8, 3: 1, 4: 0}",0
98,False,"{'a': 0.001, 'e': 0.995201841970541}",20,0,-62.74182971164218,"{0: 11, 1: 5, 2: 3, 3: 1, 4: 0}",0
99,False,"{'a': 0.001, 'e': 0.9951035011759926}",20,0,-126.60171096559833,"{0: 11, 1: 2, 2: 3, 3: 3, 4: 1}",0
100,False,"{'a': 0.001, 'e': 0.9950041652780258}",30,11,-150.35418823047252,"{0: 8, 1: 4, 2: 4, 3: 1, 4: 2}",1
101,False,"{'a': 0.001, 'e': 0.9949038343759766}",20,0,-22.71869264421897,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
102,False,"{'a': 0.001, 'e': 0.994802508570176}",25,0,-187.29611409857912,"{0: 14, 1: 1, 2: 6, 3: 1, 4: 3}",0
103,False,"{'a': 0.001, 'e': 0.9947001879619498}",20,0,-251.00830108393245,"{0: 5, 1: 3, 2: 6, 3: 3, 4: 3}",0
104,False,"{'a': 0.001, 'e': 0.9945968726536185}",20,0,-70.25644929872864,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
105,False,"{'a': 0.001, 'e': 0.9944925627484974}",25,0,-242.3616793540338,"{0: 10, 1: 0, 2: 11, 3: 1, 4: 3}",0
106,False,"{'a': 0.001, 'e': 0.9943872583508965}",20,0,-141.1002902930546,"{0: 10, 1: 4, 2: 3, 3: 1, 4: 2}",0
107,False,"{'a': 0.001, 'e': 0.9942809595661201}",30,0,-98.86491770691768,"{0: 16, 1: 5, 2: 9, 3: 0, 4: 0}",0
108,False,"{'a': 0.001, 'e': 0.9941736665004669}",30,0,-177.1255235132742,"{0: 18, 1: 3, 2: 6, 3: 0, 4: 3}",0
109,False,"{'a': 0.001, 'e': 0.9940653792612301}",25,0,-210.43301872258468,"{0: 13, 1: 1, 2: 6, 3: 2, 4: 3}",0
110,False,"{'a': 0.001, 'e': 0.9939560979566968}",30,0,-148.61786168086454,"{0: 17, 1: 2, 2: 9, 3: 1, 4: 1}",0
111,False,"{'a': 0.001, 'e': 0.9938458226961485}",25,5,-120.33330803827305,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",1
112,False,"{'a': 0.001, 'e': 0.9937345535898603}",25,0,-200.45704283650696,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 4}",0
113,False,"{'a': 0.001, 'e': 0.9936222907491012}",30,0,-202.82381124255576,"{0: 17, 1: 3, 2: 6, 3: 1, 4: 3}",0
114,False,"{'a': 0.001, 'e': 0.9935090342861342}",25,0,-93.0811523253182,"{0: 11, 1: 7, 2: 7, 3: 0, 4: 0}",0
115,False,"{'a': 0.001, 'e': 0.9933947843142158}",20,0,-13.908392321114693,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
116,False,"{'a': 0.001, 'e': 0.9932795409475959}",20,0,-187.53736221099388,"{0: 9, 1: 3, 2: 4, 3: 1, 4: 3}",0
117,False,"{'a': 0.001, 'e': 0.9931633043015177}",25,0,-133.25184040619146,"{0: 13, 1: 6, 2: 4, 3: 0, 4: 2}",0
118,False,"{'a': 0.001, 'e': 0.993046074492218}",30,0,-111.40640762659237,"{0: 18, 1: 3, 2: 8, 3: 0, 4: 1}",0
119,False,"{'a': 0.001, 'e': 0.9929278516369265}",25,0,-201.31144050130519,"{0: 8, 1: 8, 2: 5, 3: 2, 4: 2}",0
120,False,"{'a': 0.001, 'e': 0.9928086358538663}",20,0,-108.26572667730333,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
121,False,"{'a': 0.001, 'e': 0.9926884272622528}",20,11,-23.678780314923234,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
122,False,"{'a': 0.001, 'e': 0.9925672259822949}",20,0,-90.68866947603775,"{0: 9, 1: 5, 2: 4, 3: 2, 4: 0}",0
123,False,"{'a': 0.001, 'e': 0.9924450321351935}",20,0,-63.74282893328957,"{0: 12, 1: 4, 2: 2, 3: 2, 4: 0}",0
124,False,"{'a': 0.001, 'e': 0.9923218458431429}",30,0,-310.1069166336733,"{0: 12, 1: 6, 2: 5, 3: 2, 4: 5}",0
125,False,"{'a': 0.001, 'e': 0.992197667229329}",25,0,-110.05809552845456,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
126,False,"{'a': 0.001, 'e': 0.9920724964179307}",20,5,-79.15860685915122,"{0: 7, 1: 6, 2: 0, 3: 1, 4: 1}",1
127,False,"{'a': 0.001, 'e': 0.9919463335341185}",20,0,-92.27330233723299,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
128,False,"{'a': 0.001, 'e': 0.9918191787040556}",25,0,-127.6981564259836,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
129,False,"{'a': 0.001, 'e': 0.9916910320548965}",35,0,-94.92026253092922,"{0: 23, 1: 6, 2: 5, 3: 0, 4: 1}",0
130,False,"{'a': 0.001, 'e': 0.9915618937147881}",30,0,-178.42894769444928,"{0: 17, 1: 5, 2: 4, 3: 1, 4: 3}",0
131,False,"{'a': 0.001, 'e': 0.9914317638128685}",20,0,-109.4906590537521,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
132,False,"{'a': 0.001, 'e': 0.9913006424792677}",25,0,-115.23940388708077,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
133,False,"{'a': 0.001, 'e': 0.9911685298451072}",25,0,-165.22000255531012,"{0: 10, 1: 3, 2: 10, 3: 1, 4: 1}",0
134,False,"{'a': 0.001, 'e': 0.9910354260424993}",20,0,-97.96903086218887,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
135,False,"{'a': 0.001, 'e': 0.9909013312045479}",20,0,-113.70512762990221,"{0: 9, 1: 3, 2: 7, 3: 0, 4: 1}",0
136,False,"{'a': 0.001, 'e': 0.990766245465348}",25,0,-87.71212202215558,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
137,False,"{'a': 0.001, 'e': 0.9906301689599851}",20,0,-64.39967404302894,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
138,False,"{'a': 0.001, 'e': 0.9904931018245359}",30,0,-169.8269512239026,"{0: 20, 1: 2, 2: 4, 3: 1, 4: 3}",0
139,False,"{'a': 0.001, 'e': 0.9903550441960673}",20,0,-113.73099370840644,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
140,False,"{'a': 0.001, 'e': 0.9902159962126371}",25,6,-58.383980713232454,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 0}",1
141,False,"{'a': 0.001, 'e': 0.9900759580132933}",20,0,-194.43655247599375,"{0: 10, 1: 1, 2: 4, 3: 2, 4: 3}",0
142,False,"{'a': 0.001, 'e': 0.9899349297380738}",25,0,-200.1113751596121,"{0: 12, 1: 5, 2: 3, 3: 2, 4: 3}",0
143,False,"{'a': 0.001, 'e': 0.9897929115280072}",30,0,-115.3520663041421,"{0: 16, 1: 7, 2: 4, 3: 3, 4: 0}",0
144,False,"{'a': 0.001, 'e': 0.9896499035251115}",35,0,-248.34254114472694,"{0: 19, 1: 5, 2: 6, 3: 1, 4: 4}",0
145,False,"{'a': 0.001, 'e': 0.9895059058723947}",30,10,-152.36248488494,"{0: 8, 1: 4, 2: 4, 3: 3, 4: 1}",1
146,False,"{'a': 0.001, 'e': 0.9893609187138546}",25,0,-150.0273045802456,"{0: 14, 1: 0, 2: 9, 3: 0, 4: 2}",0
147,False,"{'a': 0.001, 'e': 0.9892149421944781}",30,10,-110.22955236020158,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",1
148,False,"{'a': 0.001, 'e': 0.989067976460242}",30,0,-70.83388964587702,"{0: 21, 1: 4, 2: 3, 3: 2, 4: 0}",0
149,False,"{'a': 0.001, 'e': 0.9889200216581118}",25,0,-119.3198947114982,"{0: 17, 1: 0, 2: 4, 3: 3, 4: 1}",0
150,False,"{'a': 0.001, 'e': 0.9887710779360422}",20,0,-152.392755035952,"{0: 9, 1: 5, 2: 2, 3: 2, 4: 2}",0
151,False,"{'a': 0.001, 'e': 0.9886211454429773}",25,4,-135.10039427983273,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 2}",1
152,False,"{'a': 0.001, 'e': 0.9884702243288492}",25,0,-109.90975501425937,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
153,False,"{'a': 0.001, 'e': 0.9883183147445792}",20,0,-78.24588980333728,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
154,False,"{'a': 0.001, 'e': 0.9881654168420767}",20,0,-116.5244300909212,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
155,False,"{'a': 0.001, 'e': 0.9880115307742399}",20,0,-123.62265123825395,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
156,False,"{'a': 0.001, 'e': 0.9878566566949545}",30,15,-45.53738581515677,"{0: 10, 1: 0, 2: 4, 3: 1, 4: 0}",1
157,False,"{'a': 0.001, 'e': 0.9877007947590948}",20,0,-145.6498856130179,"{0: 8, 1: 5, 2: 5, 3: 0, 4: 2}",0
158,False,"{'a': 0.001, 'e': 0.9875439451225226}",25,0,-119.5740931718686,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
159,False,"{'a': 0.001, 'e': 0.9873861079420876}",25,0,-21.459156718909846,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
160,False,"{'a': 0.001, 'e': 0.9872272833756269}",25,0,-100.92204092387846,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
161,False,"{'a': 0.001, 'e': 0.9870674715819652}",30,0,-197.56672518676322,"{0: 16, 1: 3, 2: 8, 3: 0, 4: 3}",0
162,False,"{'a': 0.001, 'e': 0.986906672720914}",20,1,-137.18886438011614,"{0: 9, 1: 1, 2: 6, 3: 2, 4: 1}",1
163,False,"{'a': 0.001, 'e': 0.9867448869532726}",20,0,-167.8553672596787,"{0: 8, 1: 3, 2: 6, 3: 1, 4: 2}",0
164,False,"{'a': 0.001, 'e': 0.9865821144408262}",35,0,-152.27608214959315,"{0: 23, 1: 3, 2: 6, 3: 1, 4: 2}",0
165,False,"{'a': 0.001, 'e': 0.9864183553463477}",25,0,-139.2485141716891,"{0: 14, 1: 5, 2: 3, 3: 1, 4: 2}",0
166,False,"{'a': 0.001, 'e': 0.986253609833596}",35,0,-185.14683399878382,"{0: 18, 1: 8, 2: 6, 3: 1, 4: 2}",0
167,False,"{'a': 0.001, 'e': 0.9860878780673167}",20,0,-65.82013378155199,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
168,False,"{'a': 0.001, 'e': 0.9859211602132415}",35,0,-212.8990121655256,"{0: 21, 1: 2, 2: 8, 3: 1, 4: 3}",0
169,False,"{'a': 0.001, 'e': 0.9857534564380882}",30,0,-233.74219131191813,"{0: 15, 1: 3, 2: 6, 3: 3, 4: 3}",0
170,False,"{'a': 0.001, 'e': 0.9855847669095608}",35,0,-277.5550436042977,"{0: 19, 1: 3, 2: 8, 3: 0, 4: 5}",0
171,False,"{'a': 0.001, 'e': 0.9854150917963483}",20,0,-123.67387740582913,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
172,False,"{'a': 0.001, 'e': 0.9852444312681263}",20,0,-105.26437012397953,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
173,False,"{'a': 0.001, 'e': 0.9850727854955552}",30,0,-213.06506512525277,"{0: 17, 1: 5, 2: 4, 3: 0, 4: 4}",0
174,False,"{'a': 0.001, 'e': 0.9849001546502806}",25,0,-150.08343894470062,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 2}",0
175,False,"{'a': 0.001, 'e': 0.9847265389049334}",35,5,-134.67483130735855,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",1
176,False,"{'a': 0.001, 'e': 0.9845519384331295}",20,0,-108.08529799098945,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
177,False,"{'a': 0.001, 'e': 0.984376353409469}",20,0,-109.1569607816774,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
178,False,"{'a': 0.001, 'e': 0.9841997840095373}",25,0,-96.27442419158334,"{0: 14, 1: 5, 2: 5, 3: 0, 4: 1}",0
179,False,"{'a': 0.001, 'e': 0.9840222304099036}",20,0,-114.1950135484309,"{0: 9, 1: 5, 2: 4, 3: 1, 4: 1}",0
180,False,"{'a': 0.001, 'e': 0.9838436927881214}",20,0,-202.1714188071095,"{0: 7, 1: 1, 2: 9, 3: 0, 4: 3}",0
181,False,"{'a': 0.001, 'e': 0.9836641713227284}",20,0,-60.06005263914466,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
182,False,"{'a': 0.001, 'e': 0.9834836661932461}",25,0,-145.62854112014617,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
183,False,"{'a': 0.001, 'e': 0.9833021775801796}",30,0,-110.25181659214746,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
