trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
27,True,"{'a': 0.0, 'e': 0.0}",25,10,24.857088242154006,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0.0, 'e': 0.0}",25,11,23.48573949686154,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0.0, 'e': 0.0}",20,10,17.70976670277522,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0.0, 'e': 0.0}",30,19,23.27701707538786,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0.0, 'e': 0.0}",20,10,19.850039313521897,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0.0, 'e': 0.0}",35,17,36.87806481949675,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0.0, 'e': 0.0}",25,14,19.562035074608357,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0.0, 'e': 0.0}",20,9,21.298857876230315,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0.0, 'e': 0.0}",25,13,22.093886128075045,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0.0, 'e': 0.0}",20,12,16.236807526007176,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0.0, 'e': 0.0}",20,6,24.27426898610259,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0.0, 'e': 0.0}",25,9,24.224311738632256,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0.0, 'e': 0.0}",20,11,17.252114069776525,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0.0, 'e': 0.0}",20,7,20.605950776464212,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0.0, 'e': 0.0}",20,3,30.59372392547663,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0.0, 'e': 0.0}",30,18,22.982929003216427,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0.0, 'e': 0.0}",20,3,29.521297651459314,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0.0, 'e': 0.0}",20,13,12.982704841893561,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0.0, 'e': 0.0}",20,16,9.263843972198575,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0.0, 'e': 0.0}",25,13,22.187960638583178,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0.0, 'e': 0.0}",20,9,22.4834961122737,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0.0, 'e': 0.0}",20,13,12.390442897968404,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0.0, 'e': 0.0}",30,8,36.76108412938319,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0.0, 'e': 0.0}",30,21,19.46440319067881,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0.0, 'e': 0.0}",20,16,5.506508718216137,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,True,"{'a': 0.0, 'e': 0.0}",20,15,8.419685043138882,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,True,"{'a': 0.0, 'e': 0.0}",20,15,8.587417211784519,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0.0, 'e': 0.0}",30,13,33.19312885963401,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,True,"{'a': 0.0, 'e': 0.0}",20,5,24.727604154431887,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,True,"{'a': 0.0, 'e': 0.0}",20,6,23.100000779662516,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,True,"{'a': 0.0, 'e': 0.0}",20,14,9.891536523739052,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,True,"{'a': 0.0, 'e': 0.0}",20,2,35.47816384234629,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0.0, 'e': 0.0}",25,12,21.91832267364843,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,True,"{'a': 0.0, 'e': 0.0}",20,2,31.976505457144395,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,True,"{'a': 0.0, 'e': 0.0}",20,15,8.956984203068231,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,True,"{'a': 0.0, 'e': 0.0}",20,14,10.008741158506318,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0.0, 'e': 0.0}",20,6,19.97413572863133,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,True,"{'a': 0.0, 'e': 0.0}",20,12,11.33374385357916,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,True,"{'a': 0.0, 'e': 0.0}",20,15,10.263118366161844,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,True,"{'a': 0.0, 'e': 0.0}",20,16,8.98067755719919,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0.0, 'e': 0.0}",25,10,25.63096831954091,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,True,"{'a': 0.0, 'e': 0.0}",20,12,14.515479305951203,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,True,"{'a': 0.0, 'e': 0.0}",25,12,25.939743999383463,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0.0, 'e': 0.0}",20,3,33.79816084717854,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,True,"{'a': 0.0, 'e': 0.0}",20,14,10.615599817712724,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,True,"{'a': 0.0, 'e': 0.0}",25,16,14.029809941544807,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,True,"{'a': 0.0, 'e': 0.0}",20,11,18.753906815128396,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,True,"{'a': 0.0, 'e': 0.0}",20,3,30.699695827035004,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,True,"{'a': 0.0, 'e': 0.0}",25,12,24.05841577104594,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,True,"{'a': 0.0, 'e': 0.0}",20,6,22.663454798712625,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,True,"{'a': 0.0, 'e': 0.0}",25,9,31.66880342672049,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,True,"{'a': 0.0, 'e': 0.0}",25,7,32.5358279873299,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,True,"{'a': 0.0, 'e': 0.0}",25,12,27.085605711891738,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,True,"{'a': 0.0, 'e': 0.0}",20,10,17.856480373081617,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,True,"{'a': 0.0, 'e': 0.0}",20,16,5.530107671394506,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,True,"{'a': 0.0, 'e': 0.0}",20,8,18.654435526617107,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,True,"{'a': 0.0, 'e': 0.0}",20,3,32.97657159837299,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,True,"{'a': 0.0, 'e': 0.0}",30,18,26.70935158992941,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,True,"{'a': 0.0, 'e': 0.0}",30,24,9.801396000493567,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,True,"{'a': 0.0, 'e': 0.0}",20,11,18.186473433130757,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,True,"{'a': 0.0, 'e': 0.0}",25,11,25.655526843305438,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,True,"{'a': 0.0, 'e': 0.0}",20,16,7.6912139553303565,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,True,"{'a': 0.0, 'e': 0.0}",30,19,20.898123749370917,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,True,"{'a': 0.0, 'e': 0.0}",20,9,17.113468489756038,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,True,"{'a': 0.0, 'e': 0.0}",25,20,8.30154511971613,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,True,"{'a': 0.0, 'e': 0.0}",25,8,31.373311969905014,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,True,"{'a': 0.0, 'e': 0.0}",25,12,22.85912375011596,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,True,"{'a': 0.0, 'e': 0.0}",20,4,30.246000903182377,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,True,"{'a': 0.0, 'e': 0.0}",20,8,19.448405089751514,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,True,"{'a': 0.0, 'e': 0.0}",25,7,32.63694686096148,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,True,"{'a': 0.0, 'e': 0.0}",25,8,34.56143473000041,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,True,"{'a': 0.0, 'e': 0.0}",25,10,28.024845726784744,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,True,"{'a': 0.0, 'e': 0.0}",20,11,15.02127741203242,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,True,"{'a': 0.0, 'e': 0.0}",25,18,13.648770257842413,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,True,"{'a': 0.0, 'e': 0.0}",20,11,17.665474944346446,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,True,"{'a': 0.0, 'e': 0.0}",20,13,11.630448819477891,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,True,"{'a': 0.0, 'e': 0.0}",25,17,16.620358822541853,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,True,"{'a': 0.0, 'e': 0.0}",25,15,17.07521154001252,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,True,"{'a': 0.0, 'e': 0.0}",20,8,21.07215932685184,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,True,"{'a': 0.0, 'e': 0.0}",20,14,12.31077125478566,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,True,"{'a': 0.0, 'e': 0.0}",20,16,8.289004943081306,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,True,"{'a': 0.0, 'e': 0.0}",25,19,10.162951922184293,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,True,"{'a': 0.0, 'e': 0.0}",25,3,40.74324460814688,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,True,"{'a': 0.0, 'e': 0.0}",30,19,16.502802075602148,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,True,"{'a': 0.0, 'e': 0.0}",20,10,19.44239048308049,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,True,"{'a': 0.0, 'e': 0.0}",25,20,9.821648398310183,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,True,"{'a': 0.0, 'e': 0.0}",20,10,18.522505726047292,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,True,"{'a': 0.0, 'e': 0.0}",25,11,22.83059048827784,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,True,"{'a': 0.0, 'e': 0.0}",20,5,21.747727214461364,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,True,"{'a': 0.0, 'e': 0.0}",30,9,31.047000616926713,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,True,"{'a': 0.0, 'e': 0.0}",25,11,26.916438020419015,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,True,"{'a': 0.0, 'e': 0.0}",20,12,17.020429306133796,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,True,"{'a': 0.0, 'e': 0.0}",20,14,11.269777383299576,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,True,"{'a': 0.0, 'e': 0.0}",20,15,10.180623426154428,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,True,"{'a': 0.0, 'e': 0.0}",25,15,18.551720788702486,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,True,"{'a': 0.0, 'e': 0.0}",20,13,15.111582547439095,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,True,"{'a': 0.0, 'e': 0.0}",30,16,29.019869530464305,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,True,"{'a': 0.0, 'e': 0.0}",20,5,23.73065398610197,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,True,"{'a': 0.0, 'e': 0.0}",20,14,13.065655164780418,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,True,"{'a': 0.0, 'e': 0.0}",20,7,22.959930013540998,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,True,"{'a': 0.0, 'e': 0.0}",30,16,28.57495901742092,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,True,"{'a': 0.0, 'e': 0.0}",20,6,26.5597828665179,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,True,"{'a': 0.0, 'e': 0.0}",30,17,24.054357126154617,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,True,"{'a': 0.0, 'e': 0.0}",25,13,20.67678753568411,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,True,"{'a': 0.0, 'e': 0.0}",25,0,41.04723839255076,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,True,"{'a': 0.0, 'e': 0.0}",25,18,14.72138270586478,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,True,"{'a': 0.0, 'e': 0.0}",20,8,18.870877573594225,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,True,"{'a': 0.0, 'e': 0.0}",30,20,18.033907377490266,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,True,"{'a': 0.0, 'e': 0.0}",20,14,11.648709238772017,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,True,"{'a': 0.0, 'e': 0.0}",25,16,16.97791676845967,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,True,"{'a': 0.0, 'e': 0.0}",30,18,24.228603387688217,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,True,"{'a': 0.0, 'e': 0.0}",25,15,20.311680935945116,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,True,"{'a': 0.0, 'e': 0.0}",20,14,10.970220854267653,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,True,"{'a': 0.0, 'e': 0.0}",20,9,20.17489010799277,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,True,"{'a': 0.0, 'e': 0.0}",35,18,30.460014227850074,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,True,"{'a': 0.0, 'e': 0.0}",20,9,18.99753401489741,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,True,"{'a': 0.0, 'e': 0.0}",20,8,24.255700930578268,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,True,"{'a': 0.0, 'e': 0.0}",20,7,19.27953452141287,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,True,"{'a': 0.0, 'e': 0.0}",20,16,7.915402173113292,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,True,"{'a': 0.0, 'e': 0.0}",25,15,21.051983295062495,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,True,"{'a': 0.0, 'e': 0.0}",35,11,40.90890889756069,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,True,"{'a': 0.0, 'e': 0.0}",25,7,34.6343265478548,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,True,"{'a': 0.0, 'e': 0.0}",25,16,17.340051077499734,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,True,"{'a': 0.0, 'e': 0.0}",20,7,26.307502508409186,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,True,"{'a': 0.0, 'e': 0.0}",25,11,28.50890878317306,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,True,"{'a': 0.0, 'e': 0.0}",20,13,12.009619683912277,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,True,"{'a': 0.0, 'e': 0.0}",30,18,23.64470990483418,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,True,"{'a': 0.0, 'e': 0.0}",25,13,24.531502782165575,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,True,"{'a': 0.0, 'e': 0.0}",30,11,36.01664137469844,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,True,"{'a': 0.0, 'e': 0.0}",35,13,38.54988773867643,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,True,"{'a': 0.0, 'e': 0.0}",20,3,29.627865715185383,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,True,"{'a': 0.0, 'e': 0.0}",20,16,7.236643199805692,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,True,"{'a': 0.0, 'e': 0.0}",30,22,13.369834458528128,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,True,"{'a': 0.0, 'e': 0.0}",25,12,27.94254160425842,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,True,"{'a': 0.0, 'e': 0.0}",20,13,13.555990380447946,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,True,"{'a': 0.0, 'e': 0.0}",25,8,34.81756964327096,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,True,"{'a': 0.0, 'e': 0.0}",25,19,13.06970343485924,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,True,"{'a': 0.0, 'e': 0.0}",25,12,24.269264977727403,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,True,"{'a': 0.0, 'e': 0.0}",25,19,12.960325645440669,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,True,"{'a': 0.0, 'e': 0.0}",20,6,22.11314986781384,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,True,"{'a': 0.0, 'e': 0.0}",25,14,19.275713249599292,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,True,"{'a': 0.0, 'e': 0.0}",25,15,17.080424084965866,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,True,"{'a': 0.0, 'e': 0.0}",25,10,30.353948360063146,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,True,"{'a': 0.0, 'e': 0.0}",20,15,11.04871896963637,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,True,"{'a': 0.0, 'e': 0.0}",25,16,20.377152084130007,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,True,"{'a': 0.0, 'e': 0.0}",25,5,34.332702646546764,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,True,"{'a': 0.0, 'e': 0.0}",20,10,20.287933514286014,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,True,"{'a': 0.0, 'e': 0.0}",25,7,30.280437647310162,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,True,"{'a': 0.0, 'e': 0.0}",20,0,32.35247760380311,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
176,True,"{'a': 0.0, 'e': 0.0}",20,16,8.476384478913953,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,True,"{'a': 0.0, 'e': 0.0}",25,13,23.210897892163235,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,True,"{'a': 0.0, 'e': 0.0}",25,2,31.681350243749545,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,True,"{'a': 0.0, 'e': 0.0}",25,3,38.520375175591546,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,True,"{'a': 0.0, 'e': 0.0}",20,3,26.373754859033475,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,True,"{'a': 0.0, 'e': 0.0}",20,11,18.079145803636255,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,True,"{'a': 0.0, 'e': 0.0}",25,13,26.690902698348115,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,True,"{'a': 0.0, 'e': 0.0}",20,11,17.359762629713565,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,True,"{'a': 0.0, 'e': 0.0}",25,19,10.568831850373668,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,True,"{'a': 0.0, 'e': 0.0}",25,11,23.879873635171954,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,True,"{'a': 0.0, 'e': 0.0}",20,5,24.889623122983835,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,True,"{'a': 0.0, 'e': 0.0}",35,28,12.576006179556291,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,True,"{'a': 0.0, 'e': 0.0}",30,12,32.83119991879699,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,True,"{'a': 0.0, 'e': 0.0}",30,19,22.085101246196142,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,True,"{'a': 0.0, 'e': 0.0}",20,8,21.669539507384542,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,True,"{'a': 0.0, 'e': 0.0}",25,4,32.85323841825796,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,True,"{'a': 0.0, 'e': 0.0}",30,12,33.05976748652202,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,True,"{'a': 0.0, 'e': 0.0}",20,11,19.197091777445024,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,True,"{'a': 0.0, 'e': 0.0}",30,14,26.500370110605598,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,True,"{'a': 0.0, 'e': 0.0}",30,8,42.46603660796193,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,True,"{'a': 0.0, 'e': 0.0}",25,15,17.511443580183936,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,True,"{'a': 0.0, 'e': 0.0}",20,14,13.323465598816266,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,True,"{'a': 0.0, 'e': 0.0}",25,11,26.02083639987697,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,True,"{'a': 0.0, 'e': 0.0}",30,10,32.14164765620159,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,True,"{'a': 0.0, 'e': 0.0}",30,21,17.508989596469945,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
